JOINT CALLER PREFILTER,a_82,14 Het/Hom ratio,1.288
JOINT CALLER PREFILTER,a_82,15 Heterozygous,128846
JOINT CALLER PREFILTER,a_82,15 Homozygous,172793
JOINT CALLER PREFILTER,a_82,15 Het/Hom ratio,0.745
JOINT CALLER PREFILTER,a_82,16 Heterozygous,131647
JOINT CALLER PREFILTER,a_82,16 Homozygous,186725
JOINT CALLER PREFILTER,a_82,16 Het/Hom ratio,0.705
JOINT CALLER PREFILTER,a_82,17 Heterozygous,135131
JOINT CALLER PREFILTER,a_82,17 Homozygous,134054
JOINT CALLER PREFILTER,a_82,17 Het/Hom ratio,1.008
JOINT CALLER PREFILTER,a_82,18 Heterozygous,176547
JOINT CALLER PREFILTER,a_82,18 Homozygous,109178
JOINT CALLER PREFILTER,a_82,18 Het/Hom ratio,1.617
JOINT CALLER PREFILTER,a_82,19 Heterozygous,121111
JOINT CALLER PREFILTER,a_82,19 Homozygous,189090
JOINT CALLER PREFILTER,a_82,19 Het/Hom ratio,0.640
JOINT CALLER PREFILTER,a_82,20 Heterozygous,113344
JOINT CALLER PREFILTER,a_82,20 Homozygous,124735
JOINT CALLER PREFILTER,a_82,20 Het/Hom ratio,0.908
JOINT CALLER PREFILTER,a_82,21 Heterozygous,132148
JOINT CALLER PREFILTER,a_82,21 Homozygous,124202
JOINT CALLER PREFILTER,a_82,21 Het/Hom ratio,1.063
JOINT CALLER PREFILTER,a_82,22 Heterozygous,117210
JOINT CALLER PREFILTER,a_82,22 Homozygous,179119
JOINT CALLER PREFILTER,a_82,22 Het/Hom ratio,0.654
JOINT CALLER PREFILTER,a_82,X Heterozygous,4284
JOINT CALLER PREFILTER,a_82,X Homozygous,18
JOINT CALLER PREFILTER,a_82,X Het/Hom ratio,18.00
JOINT CALLER PREFILTER,a_82,Y Heterozygous,111490
JOINT CALLER PREFILTER,a_82,Y Homozygous,0
JOINT CALLER PREFILTER,a_82,Y Het/Hom ratio,inf
JOINT CALLER POSTFILTER,a_82,1 Heterozygous,135405
JOINT CALLER POSTFILTER,a_82,1 Homozygous,114034
JOINT CALLER POSTFILTER,a_82,1 Het/Hom ratio,1.187
JOINT CALLER POSTFILTER,a_82,2 Heterozygous,135909
JOINT CALLER POSTFILTER,a_82,2 Homozygous,166179
JOINT CALLER POSTFILTER,a_82,2 Het/Hom ratio,0.817
JOINT CALLER POSTFILTER,a_82,3 Heterozygous,110425
JOINT CALLER POSTFILTER,a_82,3 Homozygous,149866
JOINT CALLER POSTFILTER,a_82,3 Het/Hom ratio,0.736
JOINT CALLER POSTFILTER,a_82,4 Heterozygous,131464
JOINT CALLER POSTFILTER,a_82,4 Homozygous,142542
JOINT CALLER POSTFILTER,a_82,4 Het/Hom ratio,0.922
JOINT CALLER POSTFILTER,a_82,5 Heterozygous,182548
JOINT CALLER POSTFILTER,a_82,5 Homozygous,147001
JOINT CALLER POSTFILTER,a_82,5 Het/Hom ratio,1.241
JOINT CALLER POSTFILTER,a_82,6 Heterozygous,122719
JOINT CALLER POSTFILTER,a_82,6 Homozygous,137702
JOINT CALLER POSTFILTER,a_82,6 Het/Hom ratio,0.891
JOINT CALLER POSTFILTER,a_82,7 Heterozygous,196958
JOINT CALLER POSTFILTER,a_82,7 Homozygous,132375
JOINT CALLER POSTFILTER,a_82,7 Het/Hom ratio,1.487
JOINT CALLER POSTFILTER,a_82,8 Heterozygous,145971
JOINT CALLER POSTFILTER,a_82,8 Homozygous,189397
JOINT CALLER POSTFILTER,a_82,8 Het/Hom ratio,0.770
JOINT CALLER POSTFILTER,a_82,9 Heterozygous,160656
JOINT CALLER POSTFILTER,a_82,9 Homozygous,153961
JOINT CALLER POSTFILTER,a_82,9 Het/Hom ratio,1.043
JOINT CALLER POSTFILTER,a_82,10 Heterozygous,110680
JOINT CALLER POSTFILTER,a_82,10 Homozygous,135234
JOINT CALLER POSTFILTER,a_82,10 Het/Hom ratio,0.818
JOINT CALLER POSTFILTER,a_82,11 Heterozygous,163736
JOINT CALLER POSTFILTER,a_82,11 Homozygous,119634
JOINT CALLER POSTFILTER,a_82,11 Het/Hom ratio,1.368
JOINT CALLER POSTFILTER,a_82,12 Heterozygous,121782
JOINT CALLER POSTFILTER,a_82,12 Homozygous,143472
JOINT CALLER POSTFILTER,a_82,12 Het/Hom ratio,0.848
JOINT CALLER POSTFILTER,a_82,13 Heterozygous,156782
JOINT CALLER POSTFILTER,a_82,13 Homozygous,167520
JOINT CALLER POSTFILTER,a_82,13 Het/Hom ratio,0.935
JOINT CALLER POSTFILTER,a_82,14 Heterozygous,128660
JOINT CALLER POSTFILTER,a_82,14 Homozygous,199212
JOINT CALLER POSTFILTER,a_82,14 Het/Hom ratio,0.645
JOINT CALLER POSTFILTER,a_82,15 Heterozygous,107327
JOINT CALLER POSTFILTER,a_82,15 Homozygous,112141
JOINT CALLER POSTFILTER,a_82,15 Het/Hom ratio,0.957
JOINT CALLER POSTFILTER,a_82,16 Heterozygous,141620
JOINT CALLER POSTFILTER,a_82,16 Homozygous,173772
JOINT CALLER POSTFILTER,a_82,16 Het/Hom ratio,0.814
JOINT CALLER POSTFILTER,a_82,17 Heterozygous,143001
JOINT CALLER POSTFILTER,a_82,17 Homozygous,152423
JOINT CALLER POSTFILTER,a_82,17 Het/Hom ratio,0.938
JOINT CALLER POSTFILTER,a_82,18 Heterozygous,140888
JOINT CALLER POSTFILTER,a_82,18 Homozygous,148558
JOINT CALLER POSTFILTER,a_82,18 Het/Hom ratio,0.948
JOINT CALLER POSTFILTER,a_82,19 Heterozygous,132491
JOINT CALLER POSTFILTER,a_82,19 Homozygous,163488
JOINT CALLER POSTFILTER,a_82,19 Het/Hom ratio,0.810
JOINT CALLER POSTFILTER,a_82,20 Heterozygous,144930
JOINT CALLER POSTFILTER,a_82,20 Homozygous,196345
JOINT CALLER POSTFILTER,a_82,20 Het/Hom ratio,0.738
JOINT CALLER POSTFILTER,a_82,21 Heterozygous,163054
JOINT CALLER POSTFILTER,a_82,21 Homozygous,124546
JOINT CALLER POSTFILTER,a_82,21 Het/Hom ratio,1.309
JOINT CALLER POSTFILTER,a_82,22 Heterozygous,151984
JOINT CALLER POSTFILTER,a_82,22 Homozygous,169063
JOINT CALLER POSTFILTER,a_82,22 Het/Hom ratio,0.898
JOINT CALLER POSTFILTER,a_82,X Heterozygous,179956
JOINT CALLER POSTFILTER,a_82,X Homozygous,193141
JOINT CALLER POSTFILTER,a_82,X Het/Hom ratio,0.931
JOINT CALLER POSTFILTER,a_82,Y Heterozygous,197661
JOINT CALLER POSTFILTER,a_82,Y Homozygous,108767
JOINT CALLER POSTFILTER,a_82,Y Het/Hom ratio,1.817
JOINT CALLER PREFILTER,evlsCb_11,1 Heterozygous,151926
JOINT CALLER PREFILTER,evlsCb_11,1 Homozygous,102463
JOINT CALLER PREFILTER,evlsCb_11,1 Het/Hom ratio,1.482
JOINT CALLER PREFILTER,evlsCb_11,2 Heterozygous,152567
JOINT CALLER PREFILTER,evlsCb_11,2 Homozygous,184514
JOINT CALLER PREFILTER,evlsCb_11,2 Het/Hom ratio,0.826
JOINT CALLER PREFILTER,evlsCb_11,3 Heterozygous,149075
JOINT CALLER PREFILTER,evlsCb_11,3 Homozygous,133302
JOINT CALLER PREFILTER,evlsCb_11,3 Het/Hom ratio,1.118
JOINT CALLER PREFILTER,evlsCb_11,4 Heterozygous,111219
JOINT CALLER PREFILTER,evlsCb_11,4 Homozygous,150271
JOINT CALLER PREFILTER,evlsCb_11,4 Het/Hom ratio,0.740
JOINT CALLER PREFILTER,evlsCb_11,5 Heterozygous,137552
JOINT CALLER PREFILTER,evlsCb_11,5 Homozygous,147571
JOINT CALLER PREFILTER,evlsCb_11,5 Het/Hom ratio,0.932
JOINT CALLER PREFILTER,evlsCb_11,6 Heterozygous,159367
JOINT CALLER PREFILTER,evlsCb_11,6 Homozygous,114473
JOINT CALLER PREFILTER,evlsCb_11,6 Het/Hom ratio,1.392
JOINT CALLER PREFILTER,evlsCb_11,7 Heterozygous,194702
JOINT CALLER PREFILTER,evlsCb_11,7 Homozygous,143884
JOINT CALLER PREFILTER,evlsCb_11,7 Het/Hom ratio,1.353
JOINT CALLER PREFILTER,evlsCb_11,8 Heterozygous,131768
JOINT CALLER PREFILTER,evlsCb_11,8 Homozygous,106733
JOINT CALLER PREFILTER,evlsCb_11,8 Het/Hom ratio,1.234
JOINT CALLER PREFILTER,evlsCb_11,9 Heterozygous,112442
JOINT CALLER PREFILTER,evlsCb_11,9 Homozygous,191510
JOINT CALLER PREFILTER,evlsCb_11,9 Het/Hom ratio,0.587
JOINT CALLER PREFILTER,evlsCb_11,10 Heterozygous,182944
JOINT CALLER PREFILTER,evlsCb_11,10 Homozygous,131856
JOINT CALLER PREFILTER,evlsCb_11,10 Het/Hom ratio,1.387
JOINT CALLER PREFILTER,evlsCb_11,11 Heterozygous,182718
JOINT CALLER PREFILTER,evlsCb_11,11 Homozygous,103640
JOINT CALLER PREFILTER,evlsCb_11,11 Het/Hom ratio,1.763
JOINT CALLER PREFILTER,evlsCb_11,12 Heterozygous,178022
JOINT CALLER PREFILTER,evlsCb_11,12 Homozygous,139631
JOINT CALLER PREFILTER,evlsCb_11,12 Het/Hom ratio,1.274
JOINT CALLER PREFILTER,evlsCb_11,13 Heterozygous,182737
JOINT CALLER PREFILTER,evlsCb_11,13 Homozygous,145970
JOINT CALLER PREFILTER,evlsCb_11,13 Het/Hom ratio,1.251
JOINT CALLER PREFILTER,evlsCb_11,14 Heterozygous,196528
JOINT CALLER PREFILTER,evlsCb_11,14 Homozygous,182298
JOINT CALLER PREFILTER,evlsCb_11,14 Het/Hom ratio,1.078
JOINT CALLER PREFILTER,evlsCb_11,15 Heterozygous,109096
JOINT CALLER PREFILTER,evlsCb_11,15 Homozygous,149304
JOINT CALLER PREFILTER,evlsCb_11,15 Het/Hom ratio,0.730
JOINT CALLER PREFILTER,evlsCb_11,16 Heterozygous,152614
JOINT CALLER PREFILTER,evlsCb_11,16 Homozygous,152434
JOINT CALLER PREFILTER,evlsCb_11,16 Het/Hom ratio,1.001
JOINT CALLER PREFILTER,evlsCb_11,17 Heterozygous,132639
JOINT CALLER PREFILTER,evlsCb_11,17 Homozygous,139800
JOINT CALLER PREFILTER,evlsCb_11,17 Het/Hom ratio,0.948
JOINT CALLER PREFILTER,evlsCb_11,18 Heterozygous,167635
JOINT CALLER PREFILTER,evlsCb_11,18 Homozygous,128647
JOINT CALLER PREFILTER,evlsCb_11,18 Het/Hom ratio,1.303
JOINT CALLER PREFILTER,evlsCb_11,19 Heterozygous,137971
JOINT CALLER PREFILTER,evlsCb_11,19 Homozygous,194115
JOINT CALLER PREFILTER,evlsCb_11,19 Het/Hom ratio,0.710
JOINT CALLER PREFILTER,evlsCb_11,20 Heterozygous,149016
JOINT CALLER PREFILTER,evlsCb_11,20 Homozygous,164840
JOINT CALLER PREFILTER,evlsCb_11,20 Het/Hom ratio,0.904
JOINT CALLER PREFILTER,evlsCb_11,21 Heterozygous,126839
JOINT CALLER PREFILTER,evlsCb_11,21 Homozygous,112425
JOINT CALLER PREFILTER,evlsCb_11,21 Het/Hom ratio,1.128
JOINT CALLER PREFILTER,evlsCb_11,22 Heterozygous,110989
JOINT CALLER PREFILTER,evlsCb_11,22 Homozygous,118147
JOINT CALLER PREFILTER,evlsCb_11,22 Het/Hom ratio,0.939
JOINT CALLER PREFILTER,evlsCb_11,X Heterozygous,106805
JOINT CALLER PREFILTER,evlsCb_11,X Homozygous,140379
JOINT CALLER PREFILTER,evlsCb_11,X Het/Hom ratio,0.760
JOINT CALLER PREFILTER,evlsCb_11,Y Heterozygous,116602
JOINT CALLER PREFILTER,evlsCb_11,Y Homozygous,135652
JOINT CALLER PREFILTER,evlsCb_11,Y Het/Hom ratio,0.859
JOINT CALLER POSTFILTER,evlsCb_11,1 Heterozygous,159044
JOINT CALLER POSTFILTER,evlsCb_11,1 Homozygous,182119
JOINT CALLER POSTFILTER,evlsCb_11,1 Het/Hom ratio,0.873
JOINT CALLER POSTFILTER,evlsCb_11,2 Heterozygous,177518
JOINT CALLER POSTFILTER,evlsCb_11,2 Homozygous,128022
JOINT CALLER POSTFILTER,evlsCb_11,2 Het/Hom ratio,1.386
JOINT CALLER POSTFILTER,evlsCb_11,3 Heterozygous,193456
JOINT CALLER POSTFILTER,evlsCb_11,3 Homozygous,183882
JOINT CALLER POSTFILTER,evlsCb_11,3 Het/Hom ratio,1.052
JOINT CALLER POSTFILTER,evlsCb_11,4 Heterozygous,148235
JOINT CALLER POSTFILTER,evlsCb_11,4 Homozygous,143807
JOINT CALLER POSTFILTER,evlsCb_11,4 Het/Hom ratio,1.030
JOINT CALLER POSTFILTER,evlsCb_11,5 Heterozygous,123002
JOINT CALLER POSTFILTER,evlsCb_11,5 Homozygous,199535
JOINT CALLER POSTFILTER,evlsCb_11,5 Het/Hom ratio,0.616
JOINT CALLER POSTFILTER,evlsCb_11,6 Heterozygous,113346
JOINT CALLER POSTFILTER,evlsCb_11,6 Homozygous,135680
JOINT CALLER POSTFILTER,evlsCb_11,6 Het/Hom ratio,0.835
JOINT CALLER POSTFILTER,evlsCb_11,7 Heterozygous,198283
JOINT CALLER POSTFILTER,evlsCb_11,7 Homozygous,111299
JOINT CALLER POSTFILTER,evlsCb_11,7 Het/Hom ratio,1.781
JOINT CALLER POSTFILTER,evlsCb_11,8 Heterozygous,194720
JOINT CALLER POSTFILTER,evlsCb_11,8 Homozygous,168167
JOINT CALLER POSTFILTER,evlsCb_11,8 Het/Hom ratio,1.157
JOINT CALLER POSTFILTER,evlsCb_11,9 Heterozygous,113745
JOINT CALLER POSTFILTER,evlsCb_11,9 Homozygous,129175
JOINT CALLER POSTFILTER,evlsCb_11,9 Het/Hom ratio,0.880
JOINT CALLER POSTFILTER,evlsCb_11,10 Heterozygous,169747
JOINT CALLER POSTFILTER,evlsCb_11,10 Homozygous,118960
JOINT CALLER POSTFILTER,evlsCb_11,10 Het/Hom ratio,1.426
JOINT CALLER POSTFILTER,evlsCb_11,11 Heterozygous,138564
JOINT CALLER POSTFILTER,evlsCb_11,11 Homozygous,101743
JOINT CALLER POSTFILTER,evlsCb_11,11 Het/Hom ratio,1.361
JOINT CALLER POSTFILTER,evlsCb_11,12 Heterozygous,168939
JOINT CALLER POSTFILTER,evlsCb_11,12 Homozygous,137098
JOINT CALLER POSTFILTER,evlsCb_11,12 Het/Hom ratio,1.232
JOINT CALLER POSTFILTER,evlsCb_11,13 Heterozygous,166462
JOINT CALLER POSTFILTER,evlsCb_11,13 Homozygous,157291
JOINT CALLER POSTFILTER,evlsCb_11,13 Het/Hom ratio,1.058
JOINT CALLER POSTFILTER,evlsCb_11,14 Heterozygous,183249
JOINT CALLER POSTFILTER,evlsCb_11,14 Homozygous,169008
JOINT CALLER POSTFILTER,evlsCb_11,14 Het/Hom ratio,1.084
JOINT CALLER POSTFILTER,evlsCb_11,15 Heterozygous,182550
JOINT CALLER POSTFILTER,evlsCb_11,15 Homozygous,103756
JOINT CALLER POSTFILTER,evlsCb_11,15 Het/Hom ratio,1.759
JOINT CALLER POSTFILTER,evlsCb_11,16 Heterozygous,172722
JOINT CALLER POSTFILTER,evlsCb_11,16 Homozygous,197708
JOINT CALLER POSTFILTER,evlsCb_11,16 Het/Hom ratio,0.873
JOINT CALLER POSTFILTER,evlsCb_11,17 Heterozygous,165818
JOINT CALLER POSTFILTER,evlsCb_11,17 Homozygous,159220
JOINT CALLER POSTFILTER,evlsCb_11,17 Het/Hom ratio,1.041
JOINT CALLER POSTFILTER,evlsCb_11,18 Heterozygous,169093
JOINT CALLER POSTFILTER,evlsCb_11,18 Homozygous,163313
JOINT CALLER POSTFILTER,evlsCb_11,18 Het/Hom ratio,1.035
JOINT CALLER POSTFILTER,evlsCb_11,19 Heterozygous,100573
JOINT CALLER POSTFILTER,evlsCb_11,19 Homozygous,109120
JOINT CALLER POSTFILTER,evlsCb_11,19 Het/Hom ratio,0.921
JOINT CALLER POSTFILTER,evlsCb_11,20 Heterozygous,140334
JOINT CALLER POSTFILTER,evlsCb_11,20 Homozygous,140958
JOINT CALLER POSTFILTER,evlsCb_11,20 Het/Hom ratio,0.995
JOINT CALLER POSTFILTER,evlsCb_11,21 Heterozygous,123647
JOINT CALLER POSTFILTER,evlsCb_11,21 Homozygous,122053
JOINT CALLER POSTFILTER,evlsCb_11,21 Het/Hom ratio,1.013
JOINT CALLER POSTFILTER,evlsCb_11,22 Heterozygous,171101
JOINT CALLER POSTFILTER,evlsCb_11,22 Homozygous,145534
JOINT CALLER POSTFILTER,evlsCb_11,22 Het/Hom ratio,1.175
JOINT CALLER POSTFILTER,evlsCb_11,X Heterozygous,196007
JOINT CALLER POSTFILTER,evlsCb_11,X Homozygous,116634
JOINT CALLER POSTFILTER,evlsCb_11,X Het/Hom ratio,1.680
JOINT CALLER POSTFILTER,evlsCb_11,Y Heterozygous,109398
JOINT CALLER POSTFILTER,evlsCb_11,Y Homozygous,147285
JOINT CALLER POSTFILTER,evlsCb_11,Y Het/Hom ratio,0.742
