JOINT CALLER PREFILTER,eF_621,20 Homozygous,136490
JOINT CALLER PREFILTER,eF_621,20 Het/Hom ratio,1.180
JOINT CALLER PREFILTER,eF_621,21 Heterozygous,101612
JOINT CALLER PREFILTER,eF_621,21 Homozygous,113884
JOINT CALLER PREFILTER,eF_621,21 Het/Hom ratio,0.892
JOINT CALLER PREFILTER,eF_621,22 Heterozygous,198213
JOINT CALLER PREFILTER,eF_621,22 Homozygous,132073
JOINT CALLER PREFILTER,eF_621,22 Het/Hom ratio,1.500
JOINT CALLER PREFILTER,eF_621,X Heterozygous,4611
JOINT CALLER PREFILTER,eF_621,X Homozygous,159
JOINT CALLER PREFILTER,eF_621,X Het/Hom ratio,29.00
JOINT CALLER PREFILTER,eF_621,Y Heterozygous,4263
JOINT CALLER PREFILTER,eF_621,Y Homozygous,0
JOINT CALLER PREFILTER,eF_621,Y Het/Hom ratio,inf
JOINT CALLER POSTFILTER,eF_621,1 Heterozygous,162815
JOINT CALLER POSTFILTER,eF_621,1 Homozygous,189911
JOINT CALLER POSTFILTER,eF_621,1 Het/Hom ratio,0.857
JOINT CALLER POSTFILTER,eF_621,2 Heterozygous,190907
JOINT CALLER POSTFILTER,eF_621,2 Homozygous,114802
JOINT CALLER POSTFILTER,eF_621,2 Het/Hom ratio,1.662
JOINT CALLER POSTFILTER,eF_621,3 Heterozygous,155607
JOINT CALLER POSTFILTER,eF_621,3 Homozygous,122031
JOINT CALLER POSTFILTER,eF_621,3 Het/Hom ratio,1.275
JOINT CALLER POSTFILTER,eF_621,4 Heterozygous,180955
JOINT CALLER POSTFILTER,eF_621,4 Homozygous,192688
JOINT CALLER POSTFILTER,eF_621,4 Het/Hom ratio,0.939
JOINT CALLER POSTFILTER,eF_621,5 Heterozygous,140104
JOINT CALLER POSTFILTER,eF_621,5 Homozygous,126929
JOINT CALLER POSTFILTER,eF_621,5 Het/Hom ratio,1.103
JOINT CALLER POSTFILTER,eF_621,6 Heterozygous,183640
JOINT CALLER POSTFILTER,eF_621,6 Homozygous,132597
JOINT CALLER POSTFILTER,eF_621,6 Het/Hom ratio,1.384
JOINT CALLER POSTFILTER,eF_621,7 Heterozygous,137754
JOINT CALLER POSTFILTER,eF_621,7 Homozygous,134762
JOINT CALLER POSTFILTER,eF_621,7 Het/Hom ratio,1.022
JOINT CALLER POSTFILTER,eF_621,8 Heterozygous,150523
JOINT CALLER POSTFILTER,eF_621,8 Homozygous,130117
JOINT CALLER POSTFILTER,eF_621,8 Het/Hom ratio,1.156
JOINT CALLER POSTFILTER,eF_621,9 Heterozygous,159377
JOINT CALLER POSTFILTER,eF_621,9 Homozygous,115217
JOINT CALLER POSTFILTER,eF_621,9 Het/Hom ratio,1.383
JOINT CALLER POSTFILTER,eF_621,10 Heterozygous,140641
JOINT CALLER POSTFILTER,eF_621,10 Homozygous,147231
JOINT CALLER POSTFILTER,eF_621,10 Het/Hom ratio,0.955
JOINT CALLER POSTFILTER,eF_621,11 Heterozygous,125443
JOINT CALLER POSTFILTER,eF_621,11 Homozygous,160851
JOINT CALLER POSTFILTER,eF_621,11 Het/Hom ratio,0.779
JOINT CALLER POSTFILTER,eF_621,12 Heterozygous,187610
JOINT CALLER POSTFILTER,eF_621,12 Homozygous,133881
JOINT CALLER POSTFILTER,eF_621,12 Het/Hom ratio,1.401
JOINT CALLER POSTFILTER,eF_621,13 Heterozygous,113385
JOINT CALLER POSTFILTER,eF_621,13 Homozygous,141914
JOINT CALLER POSTFILTER,eF_621,13 Het/Hom ratio,0.798
JOINT CALLER POSTFILTER,eF_621,14 Heterozygous,137567
JOINT CALLER POSTFILTER,eF_621,14 Homozygous,190263
JOINT CALLER POSTFILTER,eF_621,14 Het/Hom ratio,0.723
JOINT CALLER POSTFILTER,eF_621,15 Heterozygous,138867
JOINT CALLER POSTFILTER,eF_621,15 Homozygous,161349
JOINT CALLER POSTFILTER,eF_621,15 Het/Hom ratio,0.860
JOINT CALLER POSTFILTER,eF_621,16 Heterozygous,111040
JOINT CALLER POSTFILTER,eF_621,16 Homozygous,147903
JOINT CALLER POSTFILTER,eF_621,16 Het/Hom ratio,0.750
JOINT CALLER POSTFILTER,eF_621,17 Heterozygous,110213
JOINT CALLER POSTFILTER,eF_621,17 Homozygous,167402
JOINT CALLER POSTFILTER,eF_621,17 Het/Hom ratio,0.658
JOINT CALLER POSTFILTER,eF_621,18 Heterozygous,119453
JOINT CALLER POSTFILTER,eF_621,18 Homozygous,185227
JOINT CALLER POSTFILTER,eF_621,18 Het/Hom ratio,0.644
JOINT CALLER POSTFILTER,eF_621,19 Heterozygous,180573
JOINT CALLER POSTFILTER,eF_621,19 Homozygous,116811
JOINT CALLER POSTFILTER,eF_621,19 Het/Hom ratio,1.545
JOINT CALLER POSTFILTER,eF_621,20 Heterozygous,195979
JOINT CALLER POSTFILTER,eF_621,20 Homozygous,138865
JOINT CALLER POSTFILTER,eF_621,20 Het/Hom ratio,1.411
JOINT CALLER POSTFILTER,eF_621,21 Heterozygous,129902
JOINT CALLER POSTFILTER,eF_621,21 Homozygous,136265
JOINT CALLER POSTFILTER,eF_621,21 Het/Hom ratio,0.953
JOINT CALLER POSTFILTER,eF_621,22 Heterozygous,149579
JOINT CALLER POSTFILTER,eF_621,22 Homozygous,141270
JOINT CALLER POSTFILTER,eF_621,22 Het/Hom ratio,1.058
JOINT CALLER POSTFILTER,eF_621,X Heterozygous,105818
JOINT CALLER POSTFILTER,eF_621,X Homozygous,135844
JOINT CALLER POSTFILTER,eF_621,X Het/Hom ratio,0.778
JOINT CALLER POSTFILTER,eF_621,Y Heterozygous,136005
JOINT CALLER POSTFILTER,eF_621,Y Homozygous,130913
JOINT CALLER POSTFILTER,eF_621,Y Het/Hom ratio,1.038
JOINT CALLER PREFILTER,HvCpxi_59,1 Heterozygous,162072
JOINT CALLER PREFILTER,HvCpxi_59,1 Homozygous,183736
JOINT CALLER PREFILTER,HvCpxi_59,1 Het/Hom ratio,0.882
JOINT CALLER PREFILTER,HvCpxi_59,2 Heterozygous,187626
JOINT CALLER PREFILTER,HvCpxi_59,2 Homozygous,144536
JOINT CALLER PREFILTER,HvCpxi_59,2 Het/Hom ratio,1.298
JOINT CALLER PREFILTER,HvCpxi_59,3 Heterozygous,152009
JOINT CALLER PREFILTER,HvCpxi_59,3 Homozygous,172997
JOINT CALLER PREFILTER,HvCpxi_59,3 Het/Hom ratio,0.878
JOINT CALLER PREFILTER,HvCpxi_59,4 Heterozygous,192407
JOINT CALLER PREFILTER,HvCpxi_59,4 Homozygous,110674
JOINT CALLER PREFILTER,HvCpxi_59,4 Het/Hom ratio,1.738
JOINT CALLER PREFILTER,HvCpxi_59,5 Heterozygous,162461
JOINT CALLER PREFILTER,HvCpxi_59,5 Homozygous,120143
JOINT CALLER PREFILTER,HvCpxi_59,5 Het/Hom ratio,1.352
JOINT CALLER PREFILTER,HvCpxi_59,6 Heterozygous,179287
JOINT CALLER PREFILTER,HvCpxi_59,6 Homozygous,126350
JOINT CALLER PREFILTER,HvCpxi_59,6 Het/Hom ratio,1.418
JOINT CALLER PREFILTER,HvCpxi_59,7 Heterozygous,162241
JOINT CALLER PREFILTER,HvCpxi_59,7 Homozygous,155456
JOINT CALLER PREFILTER,HvCpxi_59,7 Het/Hom ratio,1.043
JOINT CALLER PREFILTER,HvCpxi_59,8 Heterozygous,140965
JOINT CALLER PREFILTER,HvCpxi_59,8 Homozygous,163404
JOINT CALLER PREFILTER,HvCpxi_59,8 Het/Hom ratio,0.862
JOINT CALLER PREFILTER,HvCpxi_59,9 Heterozygous,167914
JOINT CALLER PREFILTER,HvCpxi_59,9 Homozygous,152320
JOINT CALLER PREFILTER,HvCpxi_59,9 Het/Hom ratio,1.102
JOINT CALLER PREFILTER,HvCpxi_59,10 Heterozygous,171652
JOINT CALLER PREFILTER,HvCpxi_59,10 Homozygous,147243
JOINT CALLER PREFILTER,HvCpxi_59,10 Het/Hom ratio,1.165
JOINT CALLER PREFILTER,HvCpxi_59,11 Heterozygous,121948
JOINT CALLER PREFILTER,HvCpxi_59,11 Homozygous,149851
JOINT CALLER PREFILTER,HvCpxi_59,11 Het/Hom ratio,0.813
JOINT CALLER PREFILTER,HvCpxi_59,12 Heterozygous,174555
JOINT CALLER PREFILTER,HvCpxi_59,12 Homozygous,155773
JOINT CALLER PREFILTER,HvCpxi_59,12 Het/Hom ratio,1.120
JOINT CALLER PREFILTER,HvCpxi_59,13 Heterozygous,169506
JOINT CALLER PREFILTER,HvCpxi_59,13 Homozygous,135162
JOINT CALLER PREFILTER,HvCpxi_59,13 Het/Hom ratio,1.254
JOINT CALLER PREFILTER,HvCpxi_59,14 Heterozygous,109059
JOINT CALLER PREFILTER,HvCpxi_59,14 Homozygous,139610
JOINT CALLER PREFILTER,HvCpxi_59,14 Het/Hom ratio,0.781
JOINT CALLER PREFILTER,HvCpxi_59,15 Heterozygous,111269
JOINT CALLER PREFILTER,HvCpxi_59,15 Homozygous,156268
JOINT CALLER PREFILTER,HvCpxi_59,15 Het/Hom ratio,0.712
JOINT CALLER PREFILTER,HvCpxi_59,16 Heterozygous,170275
JOINT CALLER PREFILTER,HvCpxi_59,16 Homozygous,126836
JOINT CALLER PREFILTER,HvCpxi_59,16 Het/Hom ratio,1.342
JOINT CALLER PREFILTER,HvCpxi_59,17 Heterozygous,116536
JOINT CALLER PREFILTER,HvCpxi_59,17 Homozygous,106430
JOINT CALLER PREFILTER,HvCpxi_59,17 Het/Hom ratio,1.094
JOINT CALLER PREFILTER,HvCpxi_59,18 Heterozygous,104534
JOINT CALLER PREFILTER,HvCpxi_59,18 Homozygous,169271
JOINT CALLER PREFILTER,HvCpxi_59,18 Het/Hom ratio,0.617
JOINT CALLER PREFILTER,HvCpxi_59,19 Heterozygous,193355
JOINT CALLER PREFILTER,HvCpxi_59,19 Homozygous,152153
JOINT CALLER PREFILTER,HvCpxi_59,19 Het/Hom ratio,1.270
JOINT CALLER PREFILTER,HvCpxi_59,20 Heterozygous,189557
JOINT CALLER PREFILTER,HvCpxi_59,20 Homozygous,115180
JOINT CALLER PREFILTER,HvCpxi_59,20 Het/Hom ratio,1.645
JOINT CALLER PREFILTER,HvCpxi_59,21 Heterozygous,153282
JOINT CALLER PREFILTER,HvCpxi_59,21 Homozygous,154311
JOINT CALLER PREFILTER,HvCpxi_59,21 Het/Hom ratio,0.993
JOINT CALLER PREFILTER,HvCpxi_59,22 Heterozygous,155024
JOINT CALLER PREFILTER,HvCpxi_59,22 Homozygous,114671
JOINT CALLER PREFILTER,HvCpxi_59,22 Het/Hom ratio,1.351
JOINT CALLER PREFILTER,HvCpxi_59,X Heterozygous,176129
JOINT CALLER PREFILTER,HvCpxi_59,X Homozygous,148095
JOINT CALLER PREFILTER,HvCpxi_59,X Het/Hom ratio,1.189
JOINT CALLER PREFILTER,HvCpxi_59,Y Heterozygous,146802
JOINT CALLER PREFILTER,HvCpxi_59,Y Homozygous,178266
JOINT CALLER PREFILTER,HvCpxi_59,Y Het/Hom ratio,0.823
JOINT CALLER POSTFILTER,HvCpxi_59,1 Heterozygous,174747
JOINT CALLER POSTFILTER,HvCpxi_59,1 Homozygous,109660
JOINT CALLER POSTFILTER,HvCpxi_59,1 Het/Hom ratio,1.593
JOINT CALLER POSTFILTER,HvCpxi_59,2 Heterozygous,150555
JOINT CALLER POSTFILTER,HvCpxi_59,2 Homozygous,113419
JOINT CALLER POSTFILTER,HvCpxi_59,2 Het/Hom ratio,1.327
JOINT CALLER POSTFILTER,HvCpxi_59,3 Heterozygous,190054
JOINT CALLER POSTFILTER,HvCpxi_59,3 Homozygous,140222
JOINT CALLER POSTFILTER,HvCpxi_59,3 Het/Hom ratio,1.355
JOINT CALLER POSTFILTER,HvCpxi_59,4 Heterozygous,194309
JOINT CALLER POSTFILTER,HvCpxi_59,4 Homozygous,184440
JOINT CALLER POSTFILTER,HvCpxi_59,4 Het/Hom ratio,1.053
JOINT CALLER POSTFILTER,HvCpxi_59,5 Heterozygous,108313
JOINT CALLER POSTFILTER,HvCpxi_59,5 Homozygous,100549
JOINT CALLER POSTFILTER,HvCpxi_59,5 Het/Hom ratio,1.077
JOINT CALLER POSTFILTER,HvCpxi_59,6 Heterozygous,197339
JOINT CALLER POSTFILTER,HvCpxi_59,6 Homozygous,115848
JOINT CALLER POSTFILTER,HvCpxi_59,6 Het/Hom ratio,1.703
JOINT CALLER POSTFILTER,HvCpxi_59,7 Heterozygous,101534
JOINT CALLER POSTFILTER,HvCpxi_59,7 Homozygous,199116
JOINT CALLER POSTFILTER,HvCpxi_59,7 Het/Hom ratio,0.509
JOINT CALLER POSTFILTER,HvCpxi_59,8 Heterozygous,138764
JOINT CALLER POSTFILTER,HvCpxi_59,8 Homozygous,189730
JOINT CALLER POSTFILTER,HvCpxi_59,8 Het/Hom ratio,0.731
JOINT CALLER POSTFILTER,HvCpxi_59,9 Heterozygous,121819
JOINT CALLER POSTFILTER,HvCpxi_59,9 Homozygous,134524
JOINT CALLER POSTFILTER,HvCpxi_59,9 Het/Hom ratio,0.905
JOINT CALLER POSTFILTER,HvCpxi_59,10 Heterozygous,125307
JOINT CALLER POSTFILTER,HvCpxi_59,10 Homozygous,155054
JOINT CALLER POSTFILTER,HvCpxi_59,10 Het/Hom ratio,0.808
JOINT CALLER POSTFILTER,HvCpxi_59,11 Heterozygous,160795
JOINT CALLER POSTFILTER,HvCpxi_59,11 Homozygous,193807
JOINT CALLER POSTFILTER,HvCpxi_59,11 Het/Hom ratio,0.829
JOINT CALLER POSTFILTER,HvCpxi_59,12 Heterozygous,123493
JOINT CALLER POSTFILTER,HvCpxi_59,12 Homozygous,190508
JOINT CALLER POSTFILTER,HvCpxi_59,12 Het/Hom ratio,0.648
JOINT CALLER POSTFILTER,HvCpxi_59,13 Heterozygous,135517
JOINT CALLER POSTFILTER,HvCpxi_59,13 Homozygous,141367
JOINT CALLER POSTFILTER,HvCpxi_59,13 Het/Hom ratio,0.958
JOINT CALLER POSTFILTER,HvCpxi_59,14 Heterozygous,193966
JOINT CALLER POSTFILTER,HvCpxi_59,14 Homozygous,133392
JOINT CALLER POSTFILTER,HvCpxi_59,14 Het/Hom ratio,1.454
JOINT CALLER POSTFILTER,HvCpxi_59,15 Heterozygous,129902
JOINT CALLER POSTFILTER,HvCpxi_59,15 Homozygous,156881
JOINT CALLER POSTFILTER,HvCpxi_59,15 Het/Hom ratio,0.828
JOINT CALLER POSTFILTER,HvCpxi_59,16 Heterozygous,114059
JOINT CALLER POSTFILTER,HvCpxi_59,16 Homozygous,188219
JOINT CALLER POSTFILTER,HvCpxi_59,16 Het/Hom ratio,0.605
JOINT CALLER POSTFILTER,HvCpxi_59,17 Heterozygous,135064
JOINT CALLER POSTFILTER,HvCpxi_59,17 Homozygous,185269
JOINT CALLER POSTFILTER,HvCpxi_59,17 Het/Hom ratio,0.729
JOINT CALLER POSTFILTER,HvCpxi_59,18 Heterozygous,196383
JOINT CALLER POSTFILTER,HvCpxi_59,18 Homozygous,184366
JOINT CALLER POSTFILTER,HvCpxi_59,18 Het/Hom ratio,1.065
JOINT CALLER POSTFILTER,HvCpxi_59,19 Heterozygous,194494
JOINT CALLER POSTFILTER,HvCpxi_59,19 Homozygous,163387
JOINT CALLER POSTFILTER,HvCpxi_59,19 Het/Hom ratio,1.190
JOINT CALLER POSTFILTER,HvCpxi_59,20 Heterozygous,140795
JOINT CALLER POSTFILTER,HvCpxi_59,20 Homozygous,139083
JOINT CALLER POSTFILTER,HvCpxi_59,20 Het/Hom ratio,1.012
JOINT CALLER POSTFILTER,HvCpxi_59,21 Heterozygous,110786
JOINT CALLER POSTFILTER,HvCpxi_59,21 Homozygous,192025
JOINT CALLER POSTFILTER,HvCpxi_59,21 Het/Hom ratio,0.576
JOINT CALLER POSTFILTER,HvCpxi_59,22 Heterozygous,184443
JOINT CALLER POSTFILTER,HvCpxi_59,22 Homozygous,127152
JOINT CALLER POSTFILTER,HvCpxi_59,22 Het/Hom ratio,1.450
JOINT CALLER POSTFILTER,HvCpxi_59,X Heterozygous,143957
JOINT CALLER POSTFILTER,HvCpxi_59,X Homozygous,197296
JOINT CALLER POSTFILTER,HvCpxi_59,X Het/Hom ratio,0.729
JOINT CALLER POSTFILTER,HvCpxi_59,Y Heterozygous,199147
JOINT CALLER POSTFILTER,HvCpxi_59,Y Homozygous,136468
JOINT CALLER POSTFILTER,HvCpxi_59,Y Het/Hom ratio,1.459
JOINT CALLER PREFILTER,pxl_096962,1 Heterozygous,147467
JOINT CALLER PREFILTER,pxl_096962,1 Homozygous,140667
JOINT CALLER PREFILTER,pxl_096962,1 Het/Hom ratio,1.048
JOINT CALLER PREFILTER,pxl_096962,2 Heterozygous,184357
JOINT CALLER PREFILTER,pxl_096962,2 Homozygous,173767
JOINT CALLER PREFILTER,pxl_096962,2 Het/Hom ratio,1.060
JOINT CALLER PREFILTER,pxl_096962,3 Heterozygous,122596
JOINT CALLER PREFILTER,pxl_096962,3 Homozygous,144027
JOINT CALLER PREFILTER,pxl_096962,3 Het/Hom ratio,0.851
JOINT CALLER PREFILTER,pxl_096962,4 Heterozygous,199270
JOINT CALLER PREFILTER,pxl_096962,4 Homozygous,105532
JOINT CALLER PREFILTER,pxl_096962,4 Het/Hom ratio,1.888
JOINT CALLER PREFILTER,pxl_096962,5 Heterozygous,112187
JOINT CALLER PREFILTER,pxl_096962,5 Homozygous,183496
JOINT CALLER PREFILTER,pxl_096962,5 Het/Hom ratio,0.611
JOINT CALLER PREFILTER,pxl_096962,6 Heterozygous,137714
JOINT CALLER PREFILTER,pxl_096962,6 Homozygous,114685
JOINT CALLER PREFILTER,pxl_096962,6 Het/Hom ratio,1.200
JOINT CALLER PREFILTER,pxl_096962,7 Heterozygous,165634
JOINT CALLER PREFILTER,pxl_096962,7 Homozygous,164462
JOINT CALLER PREFILTER,pxl_096962,7 Het/Hom ratio,1.007
JOINT CALLER PREFILTER,pxl_096962,8 Heterozygous,167959
JOINT CALLER PREFILTER,pxl_096962,8 Homozygous,133758
JOINT CALLER PREFILTER,pxl_096962,8 Het/Hom ratio,1.255
JOINT CALLER PREFILTER,pxl_096962,9 Heterozygous,131308
JOINT CALLER PREFILTER,pxl_096962,9 Homozygous,173275
JOINT CALLER PREFILTER,pxl_096962,9 Het/Hom ratio,0.757
JOINT CALLER PREFILTER,pxl_096962,10 Heterozygous,198546
JOINT CALLER PREFILTER,pxl_096962,10 Homozygous,105021
JOINT CALLER PREFILTER,pxl_096962,10 Het/Hom ratio,1.890
JOINT CALLER PREFILTER,pxl_096962,11 Heterozygous,161346
JOINT CALLER PREFILTER,pxl_096962,11 Homozygous,170775
JOINT CALLER PREFILTER,pxl_096962,11 Het/Hom ratio,0.944
JOINT CALLER PREFILTER,pxl_096962,12 Heterozygous,133267
JOINT CALLER PREFILTER,pxl_096962,12 Homozygous,152820
JOINT CALLER PREFILTER,pxl_096962,12 Het/Hom ratio,0.872
JOINT CALLER PREFILTER,pxl_096962,13 Heterozygous,139877
JOINT CALLER PREFILTER,pxl_096962,13 Homozygous,177650
JOINT CALLER PREFILTER,pxl_096962,13 Het/Hom ratio,0.787
JOINT CALLER PREFILTER,pxl_096962,14 Heterozygous,165099
JOINT CALLER PREFILTER,pxl_096962,14 Homozygous,144637
JOINT CALLER PREFILTER,pxl_096962,14 Het/Hom ratio,1.141
JOINT CALLER PREFILTER,pxl_096962,15 Heterozygous,147728
JOINT CALLER PREFILTER,pxl_096962,15 Homozygous,193595
JOINT CALLER PREFILTER,pxl_096962,15 Het/Hom ratio,0.763
JOINT CALLER PREFILTER,pxl_096962,16 Heterozygous,181113
JOINT CALLER PREFILTER,pxl_096962,16 Homozygous,135974
JOINT CALLER PREFILTER,pxl_096962,16 Het/Hom ratio,1.331
JOINT CALLER PREFILTER,pxl_096962,17 Heterozygous,118286
JOINT CALLER PREFILTER,pxl_096962,17 Homozygous,116439
JOINT CALLER PREFILTER,pxl_096962,17 Het/Hom ratio,1.015
JOINT CALLER PREFILTER,pxl_096962,18 Heterozygous,135282
JOINT CALLER PREFILTER,pxl_096962,18 Homozygous,189729
JOINT CALLER PREFILTER,pxl_096962,18 Het/Hom ratio,0.713
JOINT CALLER PREFILTER,pxl_096962,19 Heterozygous,192959
JOINT CALLER PREFILTER,pxl_096962,19 Homozygous,107672
JOINT CALLER PREFILTER,pxl_096962,19 Het/Hom ratio,1.792
JOINT CALLER PREFILTER,pxl_096962,20 Heterozygous,142113
JOINT CALLER PREFILTER,pxl_096962,20 Homozygous,167159
JOINT CALLER PREFILTER,pxl_096962,20 Het/Hom ratio,0.850
JOINT CALLER PREFILTER,pxl_096962,21 Heterozygous,155390
JOINT CALLER PREFILTER,pxl_096962,21 Homozygous,107869
JOINT CALLER PREFILTER,pxl_096962,21 Het/Hom ratio,1.440
JOINT CALLER PREFILTER,pxl_096962,22 Heterozygous,180295
JOINT CALLER PREFILTER,pxl_096962,22 Homozygous,116601
JOINT CALLER PREFILTER,pxl_096962,22 Het/Hom ratio,1.546
JOINT CALLER PREFILTER,pxl_096962,X Heterozygous,118077
JOINT CALLER PREFILTER,pxl_096962,X Homozygous,119293
JOINT CALLER PREFILTER,pxl_096962,X Het/Hom ratio,0.989
JOINT CALLER PREFILTER,pxl_096962,Y Heterozygous,193845
JOINT CALLER PREFILTER,pxl_096962,Y Homozygous,156227
JOINT CALLER PREFILTER,pxl_096962,Y Het/Hom ratio,1.240
JOINT CALLER POSTFILTER,pxl_096962,1 Heterozygous,122353
JOINT CALLER POSTFILTER,pxl_096962,1 Homozygous,132524
JOINT CALLER POSTFILTER,pxl_096962,1 Het/Hom ratio,0.923
JOINT CALLER POSTFILTER,pxl_096962,2 Heterozygous,177729
JOINT CALLER POSTFILTER,pxl_096962,2 Homozygous,115019
JOINT CALLER POSTFILTER,pxl_096962,2 Het/Hom ratio,1.545
JOINT CALLER POSTFILTER,pxl_096962,3 Heterozygous,148879
JOINT CALLER POSTFILTER,pxl_096962,3 Homozygous,123648
JOINT CALLER POSTFILTER,pxl_096962,3 Het/Hom ratio,1.204
JOINT CALLER POSTFILTER,pxl_096962,4 Heterozygous,179446
JOINT CALLER POSTFILTER,pxl_096962,4 Homozygous,123007
JOINT CALLER POSTFILTER,pxl_096962,4 Het/Hom ratio,1.458
JOINT CALLER POSTFILTER,pxl_096962,5 Heterozygous,162671
JOINT CALLER POSTFILTER,pxl_096962,5 Homozygous,177038
JOINT CALLER POSTFILTER,pxl_096962,5 Het/Hom ratio,0.918
JOINT CALLER POSTFILTER,pxl_096962,6 Heterozygous,103916
JOINT CALLER POSTFILTER,pxl_096962,6 Homozygous,155532
JOINT CALLER POSTFILTER,pxl_096962,6 Het/Hom ratio,0.668
JOINT CALLER POSTFILTER,pxl_096962,7 Heterozygous,169783
JOINT CALLER POSTFILTER,pxl_096962,7 Homozygous,120832
JOINT CALLER POSTFILTER,pxl_096962,7 Het/Hom ratio,1.405
JOINT CALLER POSTFILTER,pxl_096962,8 Heterozygous,132917
JOINT CALLER POSTFILTER,pxl_096962,8 Homozygous,170085
JOINT CALLER POSTFILTER,pxl_096962,8 Het/Hom ratio,0.781
JOINT CALLER POSTFILTER,pxl_096962,9 Heterozygous,183603
JOINT CALLER POSTFILTER,pxl_096962,9 Homozygous,105646
JOINT CALLER POSTFILTER,pxl_096962,9 Het/Hom ratio,1.737
JOINT CALLER POSTFILTER,pxl_096962,10 Heterozygous,122186
JOINT CALLER POSTFILTER,pxl_096962,10 Homozygous,174341
JOINT CALLER POSTFILTER,pxl_096962,10 Het/Hom ratio,0.700
JOINT CALLER POSTFILTER,pxl_096962,11 Heterozygous,133137
JOINT CALLER POSTFILTER,pxl_096962,11 Homozygous,179819
JOINT CALLER POSTFILTER,pxl_096962,11 Het/Hom ratio,0.740
JOINT CALLER POSTFILTER,pxl_096962,12 Heterozygous,194711
JOINT CALLER POSTFILTER,pxl_096962,12 Homozygous,185998
