TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1160000.0	122462.9	104892.7	142976.2
1170000.0	122733.9	105020.0	143435.6
1180000.0	122999.3	105142.8	143888.3
1190000.0	123258.5	105260.7	144333.6
1200000.0	123514.8	105376.8	144774.8
1210000.0	123768.1	105491.0	145211.8
1220000.0	124018.5	105603.5	145644.8
1230000.0	124266.2	105714.2	146073.8
1240000.0	124511.0	105823.3	146498.9
1250000.0	124753.1	105930.7	146920.0
1260000.0	124992.5	106036.5	147337.3
1270000.0	125229.3	106140.7	147750.9
1280000.0	125463.5	106243.3	148160.7
1290000.0	125695.1	106344.5	148566.8
1300000.0	125924.2	106444.1	148969.3
1310000.0	126150.8	106542.3	149368.1
1320000.0	126375.0	106639.1	149763.5
1330000.0	126596.8	106734.5	150155.3
1340000.0	126816.2	106828.5	150543.7
1350000.0	127033.3	106921.1	150928.7
1360000.0	127248.2	107012.5	151310.4
1370000.0	127460.8	107102.6	151688.7
1380000.0	127671.2	107191.4	152063.8
1390000.0	127879.4	107278.9	152435.6
1400000.0	128085.4	107365.3	152804.3
1410000.0	128289.4	107450.5	153169.8
1420000.0	128491.2	107534.5	153532.2
1430000.0	128691.1	107617.3	153891.5
1440000.0	128888.9	107699.0	154247.8
1450000.0	129084.7	107779.7	154601.2
1460000.0	129278.6	107859.2	154951.5
1470000.0	129470.5	107937.7	155299.0
1480000.0	129660.6	108015.2	155643.6
1490000.0	129848.8	108091.6	155985.3
1500000.0	130035.1	108167.0	156324.3
1510000.0	130219.6	108241.5	156660.5
1520000.0	130402.4	108314.9	156993.9
1530000.0	130583.4	108387.5	157324.6
1540000.0	130762.6	108459.1	157652.7
1550000.0	130940.2	108529.7	157978.1
1560000.0	131116.0	108599.5	158301.0
1570000.0	131290.2	108668.4	158621.2
1580000.0	131462.7	108736.4	158939.0
1590000.0	131633.7	108803.6	159254.2
1600000.0	131803.0	108869.9	159566.9
1610000.0	131970.8	108935.4	159877.2
1620000.0	132137.0	109000.1	160185.0
1630000.0	132301.7	109064.0	160490.5
1640000.0	132464.9	109127.1	160793.6
1650000.0	132626.6	109189.5	161094.4
1660000.0	132786.8	109251.1	161392.8
1670000.0	132945.6	109311.9	161689.0
1680000.0	133105.7	109374.7	161985.6
1690000.0	133274.6	109446.8	162290.0
1700000.0	133442.1	109518.2	162592.1
1710000.0	133608.1	109588.8	162891.9
1720000.0	133772.7	109658.6	163189.6
1730000.0	133936.0	109727.7	163485.0
1740000.0	134097.8	109796.1	163778.3
1750000.0	134258.3	109863.8	164069.5
1760000.0	134417.4	109930.7	164358.5
1770000.0	134575.2	109997.0	164645.4
1780000.0	134731.7	110062.5	164930.2
1790000.0	134887.0	110127.5	165213.0
1800000.0	135040.9	110191.7	165493.8
1810000.0	135193.6	110255.3	165772.6
1820000.0	135345.0	110318.2	166049.3
1830000.0	135495.2	110380.5	166324.2
1840000.0	135644.2	110442.2	166597.0
1850000.0	135792.0	110503.3	166868.0
1860000.0	135938.6	110563.7	167137.0
1870000.0	136084.0	110623.6	167404.2
1880000.0	136228.3	110682.8	167669.5
1890000.0	136371.4	110741.5	167933.0
1900000.0	136513.4	110799.6	168194.6
1910000.0	136654.2	110857.2	168454.4
1920000.0	136777.6	110898.1	168696.5
1930000.0	136896.4	110935.0	168933.4
1940000.0	137014.2	110971.5	169168.6
1950000.0	137131.0	111007.5	169402.2
1960000.0	137246.9	111043.1	169634.1
1970000.0	137361.8	111078.3	169864.5
1980000.0	137475.8	111113.1	170093.3
1990000.0	137588.8	111147.4	170320.5
2000000.0	137700.9	111181.3	170546.2
2010000.0	137812.2	111214.9	170770.3
2020000.0	137922.5	111248.0	170992.9
2030000.0	138032.0	111280.8	171214.1
2040000.0	138140.6	111313.1	171433.7
2050000.0	138248.3	111345.1	171651.9
2060000.0	138355.2	111376.7	171868.6
2070000.0	138461.2	111408.0	172083.9
2080000.0	138566.5	111438.9	172297.7
2090000.0	138670.9	111469.4	172510.2
2100000.0	138774.5	111499.6	172721.2
2110000.0	138877.2	111529.4	172930.9
2120000.0	138979.2	111558.9	173139.2
2130000.0	139080.5	111588.1	173346.2
2140000.0	139180.9	111617.0	173551.8
2150000.0	139280.6	111645.5	173756.1
2160000.0	139379.5	111673.7	173959.0
2170000.0	139477.7	111701.5	174160.7
2180000.0	139575.1	111729.1	174361.1
2190000.0	139671.8	111756.4	174560.2
2200000.0	139767.8	111783.3	174758.0
2210000.0	139863.1	111810.0	174954.6
2220000.0	139957.6	111836.3	175150.0
2230000.0	140051.5	111862.4	175344.1
2240000.0	140144.7	111888.2	175537.0
2250000.0	140237.1	111913.7	175728.7
2260000.0	140329.0	111939.0	175919.3
2270000.0	140428.4	111972.0	176116.6
2280000.0	140531.4	112008.9	176317.0
2290000.0	140633.7	112045.5	176516.1
2300000.0	140735.3	112081.8	176714.1
2310000.0	140836.2	112117.8	176910.8
2320000.0	140936.4	112153.4	177106.3
2330000.0	141036.0	112188.7	177300.7
2340000.0	141134.8	112223.8	177493.9
2350000.0	141233.0	112258.5	177685.9
2360000.0	141330.5	112292.9	177876.8
2370000.0	141427.4	112327.0	178066.6
2380000.0	141523.6	112360.9	178255.3
2390000.0	141619.1	112394.4	178442.8
2400000.0	141714.0	112427.7	178629.3
2410000.0	141808.3	112460.7	178814.6
2420000.0	141902.0	112493.3	178998.9
2430000.0	141995.1	112525.8	179182.1
2440000.0	142087.5	112557.9	179364.2
2450000.0	142179.3	112589.8	179545.3
2460000.0	142270.6	112621.4	179725.3
2470000.0	142361.2	112652.8	179904.3
2480000.0	142451.2	112683.8	180082.2
2490000.0	142540.7	112714.7	180259.2
2500000.0	142629.6	112745.2	180435.1
2510000.0	142717.9	112775.6	180610.1
2520000.0	142805.7	112805.6	180784.0
2530000.0	142892.9	112835.5	180957.0
2540000.0	142979.5	112865.1	181129.0
2550000.0	143065.6	112894.4	181300.0
2560000.0	143151.1	112923.5	181470.1
2570000.0	143236.1	112952.4	181639.2
2580000.0	143320.6	112981.0	181807.4
2590000.0	143404.5	113009.4	181974.6
2600000.0	143487.9	113037.6	182140.9
2610000.0	143570.8	113065.6	182306.3
2620000.0	143653.2	113093.3	182470.8
2630000.0	143735.0	113120.9	182634.4
2640000.0	143816.4	113148.2	182797.1
2650000.0	143897.3	113175.2	182958.9
2660000.0	143977.6	113202.1	183119.8
2670000.0	144057.5	113228.8	183279.9
2680000.0	144136.9	113255.2	183439.1
2690000.0	144215.8	113281.5	183597.4
2700000.0	144294.2	113307.5	183754.9
2710000.0	144372.1	113333.4	183911.5
2720000.0	144449.6	113359.0	184067.3
2730000.0	144526.6	113384.5	184222.3
2740000.0	144603.2	113409.7	184376.4
2750000.0	144679.3	113434.8	184529.7
2760000.0	144754.9	113459.7	184682.3
2770000.0	144830.1	113484.4	184834.0
2780000.0	144904.9	113508.9	184984.9
2790000.0	144979.2	113533.2	185135.0
2800000.0	145053.1	113557.3	185284.3
2810000.0	145126.5	113581.3	185432.9
2820000.0	145199.5	113605.0	185580.7
2830000.0	145272.1	113628.6	185727.7
2840000.0	145344.2	113652.0	185873.9
2850000.0	145416.0	113675.3	186019.4
2860000.0	145487.3	113698.3	186164.2
2870000.0	145558.2	113721.2	186308.2
2880000.0	145628.7	113744.0	186451.5
2890000.0	145698.9	113766.5	186594.0
2900000.0	145768.6	113789.0	186735.8
2910000.0	145837.9	113811.2	186876.9
2920000.0	145906.8	113833.3	187017.3
2930000.0	145975.3	113855.2	187157.0
2940000.0	146043.4	113876.9	187295.9
2950000.0	146111.2	113898.5	187434.2
2960000.0	146178.6	113920.0	187571.8
2970000.0	146245.6	113941.3	187708.7
2980000.0	146312.2	113962.4	187844.9
2990000.0	146378.4	113983.4	187980.4
