TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1590000.0	161059.4	137273.0	188967.6
1600000.0	161310.7	137333.7	189473.8
1610000.0	161559.8	137392.5	189977.9
1620000.0	161806.6	137449.5	190480.1
1630000.0	162055.5	137508.6	190984.3
1640000.0	162308.0	137571.6	191492.2
1650000.0	162558.4	137632.8	191998.1
1660000.0	162806.8	137692.2	192502.1
1670000.0	163053.0	137749.8	193004.1
1680000.0	163297.2	137805.7	193504.2
1690000.0	163539.4	137859.8	194002.4
1700000.0	163779.6	137912.3	194498.7
1710000.0	164017.8	137963.1	194993.2
1720000.0	164254.1	138012.2	195485.7
1730000.0	164488.5	138059.8	195976.5
1740000.0	164721.0	138105.7	196465.4
1750000.0	164951.6	138150.1	196952.6
1760000.0	165180.3	138193.0	197437.9
1770000.0	165407.2	138234.3	197921.5
1780000.0	165632.3	138274.2	198403.4
1790000.0	165857.0	138314.0	198884.9
1800000.0	166081.9	138354.1	199366.6
1810000.0	166304.9	138392.9	199846.5
1820000.0	166526.3	138430.2	200324.8
1830000.0	166745.9	138466.2	200801.4
1840000.0	166963.8	138500.7	201276.3
1850000.0	167180.1	138534.0	201749.6
1860000.0	167393.2	138564.5	202219.8
1870000.0	167600.5	138589.5	202684.3
1880000.0	167806.1	138613.2	203147.3
1890000.0	168010.2	138635.7	203608.6
1900000.0	168212.7	138657.0	204068.4
1910000.0	168413.6	138677.0	204526.7
1920000.0	168613.0	138695.9	204983.4
1930000.0	168810.9	138713.5	205438.6
1940000.0	169017.2	138739.8	205902.1
1950000.0	169223.1	138765.9	206365.1
1960000.0	169424.7	138788.3	206823.9
1970000.0	169624.8	138809.3	207281.2
1980000.0	169823.3	138829.3	207736.9
1990000.0	170020.5	138848.1	208191.2
2000000.0	170216.2	138865.9	208644.1
2010000.0	170410.5	138882.6	209095.6
2020000.0	170603.4	138898.3	209545.6
2030000.0	170794.9	138912.9	209994.3
2040000.0	170985.1	138926.5	210441.5
2050000.0	171173.9	138939.1	210887.4
2060000.0	171361.4	138950.8	211331.9
2070000.0	171547.6	138961.4	211775.1
2080000.0	171732.1	138970.8	212216.6
2090000.0	171913.3	138977.3	212654.8
2100000.0	172093.3	138982.8	213091.7
2110000.0	172271.9	138987.5	213527.3
2120000.0	172449.4	138991.2	213961.6
2130000.0	172625.6	138994.1	214394.7
2140000.0	172800.6	138996.1	214826.5
2150000.0	172974.3	138997.2	215257.0
2160000.0	173146.9	138997.5	215686.3
2170000.0	173318.3	138997.0	216114.3
2180000.0	173488.6	138995.7	216541.1
2190000.0	173657.6	138993.5	216966.8
2200000.0	173825.6	138990.6	217391.2
2210000.0	173992.4	138986.9	217814.4
2220000.0	174158.1	138982.4	218236.4
2230000.0	174322.6	138977.2	218657.3
2240000.0	174486.1	138971.2	219077.0
2250000.0	174652.1	138968.0	219499.0
2260000.0	174817.4	138964.5	219920.3
2270000.0	174981.6	138960.3	220340.4
2280000.0	175144.8	138955.3	220759.4
2290000.0	175306.9	138949.6	221177.2
2300000.0	175467.9	138943.3	221594.0
2310000.0	175623.4	138931.8	222005.2
2320000.0	175777.1	138918.9	222414.6
2330000.0	175929.8	138905.4	222822.9
2340000.0	176081.6	138891.3	223230.2
2350000.0	176232.4	138876.5	223636.3
2360000.0	176382.1	138861.2	224041.5
2370000.0	176531.0	138845.2	224445.6
2380000.0	176678.8	138828.6	224848.6
2390000.0	176825.8	138811.4	225250.6
2400000.0	176971.8	138793.7	225651.6
2410000.0	177116.9	138775.3	226051.6
2420000.0	177261.0	138756.4	226450.5
2430000.0	177404.3	138737.0	226848.5
2440000.0	177546.6	138717.0	227245.5
2450000.0	177688.1	138696.4	227641.5
2460000.0	177828.7	138675.3	228036.5
2470000.0	177968.4	138653.7	228430.5
2480000.0	178107.2	138631.6	228823.5
2490000.0	178245.2	138609.0	229215.6
2500000.0	178382.3	138585.8	229606.8
2510000.0	178518.6	138562.2	229997.0
2520000.0	178654.0	138538.1	230386.2
2530000.0	178788.7	138513.5	230774.6
2540000.0	178922.5	138488.4	231162.0
2550000.0	179055.5	138462.9	231548.4
2560000.0	179187.7	138436.9	231934.0
2570000.0	179319.0	138410.4	232318.7
2580000.0	179449.7	138383.5	232702.4
2590000.0	179579.5	138356.2	233085.3
2600000.0	179708.5	138328.4	233467.2
2610000.0	179836.8	138300.2	233848.3
2620000.0	179964.3	138271.6	234228.5
2630000.0	180091.1	138242.6	234607.9
2640000.0	180217.1	138213.1	234986.3
2650000.0	180342.3	138183.3	235364.0
2660000.0	180468.5	138154.6	235742.3
2670000.0	180594.8	138126.4	236120.6
2680000.0	180720.3	138097.7	236498.0
2690000.0	180845.2	138068.7	236874.6
2700000.0	180969.3	138039.3	237250.3
2710000.0	181092.7	138009.6	237625.2
2720000.0	181215.4	137979.4	237999.3
2730000.0	181337.3	137948.9	238372.6
2740000.0	181458.6	137918.0	238745.0
2750000.0	181579.2	137886.8	239116.6
2760000.0	181699.2	137855.2	239487.4
2770000.0	181818.4	137823.3	239857.4
2780000.0	181937.0	137791.0	240226.6
2790000.0	182054.9	137758.4	240595.0
2800000.0	182172.1	137725.5	240962.6
2810000.0	182288.3	137691.8	241329.0
2820000.0	182403.0	137657.0	241693.9
2830000.0	182517.0	137621.9	242057.9
2840000.0	182630.5	137586.5	242421.2
2850000.0	182743.2	137550.8	242783.8
2860000.0	182855.4	137514.7	243145.5
2870000.0	182966.9	137478.4	243506.6
2880000.0	183077.9	137441.8	243866.9
2890000.0	183188.2	137404.9	244226.4
2900000.0	183297.9	137367.8	244585.2
2910000.0	183407.0	137330.3	244943.2
2920000.0	183515.5	137292.6	245300.6
2930000.0	183623.5	137254.6	245657.2
2940000.0	183730.8	137216.4	246013.0
2950000.0	183837.6	137177.9	246368.2
2960000.0	183943.8	137139.1	246722.6
2970000.0	184049.4	137100.1	247076.4
2980000.0	184154.5	137060.8	247429.4
2990000.0	184259.0	137021.3	247781.7
