##BamQC	0.1.0_devel
>>Basic Statistics	pass
#Measure	Value
File name	ERR458837_1_GRCh37_star.bam
Command generating Sam/Bam file	ID:STAR PN:STAR VN:STAR_2.5.1b CL:STAR   --runThreadN 8   --genomeDir /sw/data/uppnex/igenomes/Homo_sapiens/Ensembl/GRCh37/Sequence/STARIndex/   --genomeLoad NoSharedMemory   --readFilesIn ERR458837_1_val_1.fq.gz   ERR458837_2_val_2.fq.gz      --readFilesCommand zcat      --outFileNamePrefix ERR458837_1_GRCh37   --outStd SAM   --outQSconversionAdd 0   --outSAMattributes Standard   

Has annotation	No
Total chromosomes	25
Sufficient genome coverage	Yes
Total sequences	65538512
Percent primary alignments	92.684
Percent sequences failed vendor QC	 0.000
Percent marked duplicate	 0.000
Percent sequences spliced	   NaN
Percent sequences paired	100.000
Percent sequences properly paired	99.570
Percent singletons	 0.226
Percent sequences unmapped	 0.204
Percent sequences without MD Tag String	   NaN
Percent sequences without Cigar String	   NaN
Percent sequences with inconsistent Cigar or MD Tag Strings	   NaN
Percent sequences discarded for variant call detection	   NaN
>>END_MODULE
>>Genome Coverage	pass
Chromosome_name	Genome_position
Name	0	1000000	2000000	3000000	4000000	5000000	6000000	7000000	8000000	9000000	10000000	11000000	12000000	13000000	14000000	15000000	16000000	17000000	18000000	19000000	
chromosome 22	-1.7818024088251945	0.3262840889962859	0.5401062705470079	0.52100877222412	0.39440327705778094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome X	0.815405558486481	1.2223387132188157	0.08097193552044836	0.7893057490510249	-0.8193830845910484	0.5584124207469434	0.236481036524719	-2.454590454047866	0.34402179152702844	-0.01722040878627122	-0.32951445088225395	-1.1694690369033829	0.7432402301353732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome Y	0.558527240145856	1.1352898677290526	0.3901205761962705	-1.2363551053479922	-0.8475825787231874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 10	0.5605358135419828	0.18019243018836584	0.7043155285650894	-1.3172640116904637	-1.2592911788776702	1.1474782845460734	-0.1717181897780677	1.7539332934474612	0.0361635222254995	-0.6210283680437373	-1.0133171241245345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 11	0.443555193483301	-0.37087560890273463	0.4808911095913654	-0.8105868006388753	0.8480988739258261	2.3411551524070386	-0.6679438845898716	-0.6847338672645762	0.1372691956248739	-0.5672791129889194	-1.1495502506474653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 12	1.806331547494344	-0.9011907446174322	-1.2942868468357565	-0.5688655818017125	0.554227942127297	0.9551630741008865	-1.4651363859485087	-0.038245287475909016	0.43274354336650894	0.6035485865024858	-0.08428984691220782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 13	-2.7040412020525695	0.2108473393392281	0.5932558987579156	0.7231289744357392	0.03376859054893934	-0.3260564099607043	0.6244723403718621	0.385872454098167	0.13638826146672642	0.3223637529946945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 14	-2.4827515811631224	0.21802436337934378	0.4466573667841857	-0.3863683623744412	0.982300107524753	0.32875033445507795	0.03982030630854568	0.407264520337901	0.4463029447477617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 15	-2.4892146939873117	-0.40084985063285183	0.00942865252568158	0.9072964148547525	0.5296407200022892	0.4697566729339648	0.32350604981360104	0.3603862898109359	0.29004974467893496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 16	0.13274463408570555	1.6819600243637127	0.7599140766088114	-1.6202601678984485	0.09956263740287163	0.08953860791355485	-0.9452247995161532	-0.1982350129600603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 17	-0.43944035954522775	-1.7566721978484898	0.515609476795122	0.15549701280979514	-0.14367770285559667	0.12087623770791193	1.5478075329364849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 18	1.448812005817739	0.23495728968332658	-1.024318448875398	-0.13568568229369649	1.1609982555284533	-0.768323911735038	-0.9164395081253837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome MT	4.863536979949337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 19	0.47359546076616726	0.4307360915418445	-1.7430096015595768	0.102794515347976	0.7358835339035907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 1	0.18805775520535667	0.5271620065524766	0.30932119781535217	0.14069462994892645	-0.35495759371127705	0.1361559189724072	0.10427097881566467	0.5115440929181255	-0.01860702985078814	0.15051568058846937	-4.094441678168587	0.6226524295553569	0.7074718276625455	0.04279050796910146	0.6411790145592523	0.11198312391701767	0.19721112881707437	-0.06339174219472375	0.05871275685235555	0.08167499377590495	
chromosome 2	0.1362897332385205	-1.5303614076197156	0.24553001655917633	-0.4124678291702448	-0.5488088552410725	1.2084677745197074	1.4357342129727204	-1.1659450478162832	-0.08883650963371655	2.2675515294582524	-1.3542991199713639	0.6885553632530892	0.41753955841496604	0.13768038951163178	-0.5443240584571405	0.8022977312247211	-0.005762923187682142	-0.9631475305980285	0.4869989844632683	-1.2126920119207822	
chromosome 3	-0.241544646649599	1.9276709773894203	-0.021445475426682473	0.2366926995833897	-0.598623210891915	-0.44354603479736876	-2.3743661500087763	-1.461463420297668	0.027073947112371637	0.8449239382520827	-0.4384546997903049	0.5945004260859861	0.4084206023540077	0.27144675928672923	0.11711772962379999	1.1515965581745315	NaN	NaN	NaN	NaN	
chromosome 4	-0.4986075120866631	-0.06017697216634871	-0.29261049369362835	-0.08727023337733321	-0.8596992577795209	1.3376777836527223	0.799191079764216	0.3685910239322204	0.9052989151114921	0.871438591282171	-1.704619267604505	0.13188887745323902	0.5334706678925256	0.3755095077101501	0.6338919575405555	-2.4539746676313	NaN	NaN	NaN	NaN	
chromosome 5	-1.8733988931454684	-1.6780702702696588	-0.08057138115322181	-0.9424416920859927	-0.12163962939065698	-0.5545990977205193	0.8663385493274525	1.6258251218832465	-0.4221425588484445	0.39416357817154346	0.6288812011623893	0.7339939820189609	0.658930076064487	-0.3487770553523072	1.1135080693381803	NaN	NaN	NaN	NaN	NaN	
chromosome 6	0.16166803244805802	0.5139573305235049	1.0729717016716107	-0.6508201033637435	1.596386582029535	0.5832041926466434	-0.9345914011708167	-1.224473109147212	-0.6490688106978959	0.013816157308927926	-0.9970451275148854	0.22233140032404586	1.6233224159051804	-1.331659260962954	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 7	-0.38920273046165416	0.5213051150297919	0.32572884544505776	0.22910072303553364	-1.894492955641196	-0.9029057725861979	-0.7865573207343862	0.8169487247889239	1.939682076313228	-1.1118610761838472	0.15549909969686762	0.7759057836285004	0.3208494876693771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 8	-1.7389701947724192	0.2707734589280053	0.37508724773552526	0.9199129286323964	1.0398971414388238	-0.6978595531775177	-1.022279724164103	0.34373071012812545	1.689686298998363	-0.08970627612001221	0.05764915713405036	-1.1479211947612697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 9	0.8420319460218968	-0.04132561527642096	0.530635907176673	-0.6140282729346203	-2.9201990038957897	0.11251234633946601	0.24369908884868555	0.2804849719449623	0.5253708997466695	0.4912937377182474	0.6516004668233367	-0.10207647251309779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 20	-1.273419887262578	0.8601349433776188	0.43602557406418146	0.8395682257394235	-0.8623088559186329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
chromosome 21	-1.482599962294403	0.28078102475193245	0.6218258334892494	0.5799931040532208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
>>END_MODULE
>>Chromosome Read Density	pass
88	0.003525306731650761	0.0018384474605558719	0.0014559516801717642	0.0011915536752979572
89	0.0026845068581333	0.0014088775238250873	0.0014532935869973787	0.001273852691781321
90	0.001871431977803526	0.0010540249070387676	0.001407159102084069	8.478805799818658E-4
91	0.0013041401795645254	4.564490628475839E-4	0.0011121417642397482	4.2746816996837224E-4
92	5.600948680295168E-4	1.1493803480736011E-4	7.881465243933265E-4	1.240601010619125E-4
93	3.095342405118635E-4	5.343150580264311E-5	3.8323286920516434E-4	3.50068486293179E-5
94	1.5276064188382338E-4	5.588803971359392E-6	2.1610042022589647E-4	1.8629346571197972E-6
95	6.991235598101905E-5	0.0	7.180187911564119E-5	1.8895231346221367E-6
96	2.315968018566035E-5	0.0	3.666949362729555E-5	0.0
97	3.983778769929028E-6	1.991889384964514E-6	1.991889384964514E-6	0.0
98	4.242798830133079E-6	0.0	2.1213994150665393E-6	0.0
99	2.4713558733181003E-6	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0
>>END_MODULE
>>Mapping Quality Distribution	pass
MAPQ	Count
0	1580984
1	1954216
2	0
3	4374654
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	57628658
>>END_MODULE
>>Insert Length Distribution	fail
Inferred_insert_length(bp)	Paired_read_insert_length_distribution
0	0.011707618352605084
10	0.47248208588813023
20	2.518412911578335
30	7.767266154957929
40	11.258542308957491
50	12.838424109210381
60	10.831505397135441
70	7.063975422337773
80	5.546484194546659
90	4.273700579254339
100	3.1406329843390375
110	2.4109541381021464
120	1.8945071869605818
130	1.4781542430906738
140	1.184121392433023
150	0.946468999161373
160	0.7788416488531574
170	0.6671289030540855
180	0.5582388579101835
190	0.4770333459021665
200	0.44732909535937904
210	0.3564387472272176
220	0.3097553852515944
230	0.28757220681281026
240	0.28557700797837415
250	0.24656795918466792
260	0.2406344646478503
270	0.2310354435273375
280	0.2006814508141959
290	0.2401440931985265
300	0.20155798977986214
310	0.20712677055124523
320	0.18580174214877765
330	0.1875149773998525
340	0.1948215119947767
350	0.15449152510945477
360	0.16003272248681336
370	0.17469176400003592
380	0.24934162269490556
390	0.14925374506636518
400	0.13122339983904172
410	0.147279999982837
420	0.1498759038426947
430	0.15721615147475992
440	0.14586711724447288
450	0.14486185577335917
460	0.13676766203795862
470	0.12327018789532176
480	0.1267548900070788
490	0.11460593735008234
500	0.12833327310958972
510	0.1727670560614401
520	0.1485212527139378
530	0.15364563435937123
540	0.13289372758830081
550	0.11993566203992012
560	0.11085459576275548
570	0.1268161864382443
580	0.11630997813648244
590	0.11578895847157596
600	0.11836034375896748
610	0.10871841513663881
620	0.0984604573810971
630	0.10243553094217796
640	0.10966544499814533
650	0.10842725708860278
660	0.11959853166851002
670	0.11498904004486651
680	0.11481128039448665
690	0.11447721484463484
700	0.09401953094315871
710	0.11618125563103499
720	0.1129417392439398
730	0.09908568097898492
740	0.09230323087052547
750	0.08595598542334089
760	0.08823314784113818
770	0.09211934157702906
780	0.13574094681593693
790	0.09519642242153573
800	0.09194464674820746
810	0.10123718571289299
820	0.10074374944201095
830	0.10512950909190044
840	0.10690097595258252
850	0.1034959592013406
860	0.10374727456911903
870	0.0810124282498456
880	0.11107526291495118
890	0.0774511055991317
900	0.08852737071073241
910	0.08887982518993387
920	0.1285324865108775
930	0.1331358484914044
940	0.0822781995534126
950	0.07699444718694895
960	0.14534916240112464
970	0.07302856809054294
980	0.08147828112670319
990	0.06920673560737577
1000	0.08710529350769348
1010	0.07173827821450975
1020	0.07131533283946799
1030	0.0675547967874663
1040	0.06830261324768505
1050	0.06954080115722758
1060	0.06758238018149076
1070	0.06747511142695119
1080	0.07045411798159312
1090	0.06103898615457667
1100	0.06802677930744042
1110	0.06857844718792969
1120	0.06415284485778262
1130	0.06052716095434498
1140	0.06309548142017823
1150	0.057529765470353426
1160	0.05434235104974888
1170	0.052944792419176136
1180	0.05638045738600082
1190	0.061415959206244326
1200	0.0743311172528092
1210	0.07372121776271275
1220	0.06562395920575394
1230	0.05210503131220918
1240	0.05199776255766961
1250	0.05757573779372753
1260	0.0577412381578743
1270	0.05563264092578207
1280	0.06581397814236692
1290	0.06826583538898577
1300	0.06491598542579276
1310	0.07244318717291268
1320	0.06163356153688174
1330	0.07393882009335018
1340	0.0709628783602665
1350	0.057952710845395154
1360	0.06951934740631967
1370	0.05432396212039924
1380	0.04915054333003344
1390	0.046689491618739754
1400	0.04990142461181047
1410	0.04907698761263487
1420	0.040354505457788264
1430	0.04076519154659692
1440	0.04436635687756838
1450	0.04282475163375677
1460	0.04271135323610064
1470	0.04395567078875971
1480	0.04689483466314408
1490	0.04957042388351692
1500	0.04637381499823757
1510	0.055834919148628114
1520	0.055565214851500046
1530	0.05641110560158355
1540	0.04484140421910079
1550	0.05691680115869872
1560	0.050419379455158696
1570	0.06272463801162713
1580	0.07236043699083927
1590	0.05320530225162938
1600	0.04941411798404498
1610	0.06323339839030054
1620	0.05089136197513286
1630	0.056214957021854056
1640	0.06535425490862588
1650	0.04859887544954419
1660	0.0399897916923537
1670	0.037908777854285945
1680	0.03310620247247124
1690	0.03705369263952761
1700	0.0356285506149304
1710	0.039738476324575264
1720	0.036192477781652736
1730	0.03425551055682383
1740	0.03466926146719076
1750	0.03292231317897482
1760	0.03632732993021678
1770	0.033988871081254035
1780	0.03622006117567721
1790	0.042230176251451694
1800	0.038049759645966526
1810	0.046324777853305195
1820	0.05221842970986528
1830	0.0358951900905002
1840	0.03994075454742131
1850	0.03978444864794937
1860	0.044256023301470535
1870	0.0388895207529335
1880	0.033375906769599305
1890	0.033106202472471244
1900	0.04752312308259015
1910	0.03598713473724841
1920	0.03588599562582538
1930	0.03560709686402248
1940	0.032208209755897076
1950	0.031739292057481217
1960	0.031307152217764644
1970	0.0382030007238802
1980	0.03010880698847967
1990	0.051390927889131424
2000	0.001820504005614508
2010	7.219512051598601
>>END_MODULE
