17	23	0.00
17	22	0.00
17	21	0.00
17	20	0.00
17	19	0.00
17	18	0.00
17	17	0.00
17	16	0.00
17	15	0.00
17	14	0.00
17	13	0.00
17	12	0.00
17	11	0.00
17	10	0.00
17	9	0.00
17	8	0.00
17	7	0.00
17	6	0.00
17	5	0.00
17	4	0.00
17	3	0.00
17	2	0.00
17	1	0.00
17	0	1.00
18	29	0.00
18	28	0.00
18	27	0.00
18	26	0.00
18	25	0.00
18	24	0.00
18	23	0.00
18	22	0.00
18	21	0.00
18	20	0.00
18	19	0.00
18	18	0.00
18	17	0.00
18	16	0.00
18	15	0.00
18	14	0.00
18	13	0.00
18	12	0.00
18	11	0.00
18	10	0.00
18	9	0.00
18	8	0.00
18	7	0.00
18	6	0.00
18	5	0.00
18	4	0.00
18	3	0.00
18	2	0.00
18	1	0.00
18	0	1.00
19	28	0.00
19	27	0.00
19	26	0.00
19	25	0.00
19	24	0.00
19	23	0.00
19	22	0.00
19	21	0.00
19	20	0.00
19	19	0.00
19	18	0.00
19	17	0.00
19	16	0.00
19	15	0.00
19	14	0.00
19	13	0.00
19	12	0.00
19	11	0.00
19	10	0.00
19	9	0.00
19	8	0.00
19	7	0.00
19	6	0.00
19	5	0.00
19	4	0.00
19	3	0.00
19	2	0.00
19	1	0.00
19	0	1.00
20	7	0.00
20	6	0.00
20	5	0.00
20	4	0.00
20	3	0.00
20	2	0.00
20	1	0.00
20	0	1.00
21	0	1.00
22	0	1.00
X	0	1.00
total	24	0.00
total	23	0.00
total	22	0.00
total	21	0.00
total	20	0.00
total	19	0.00
total	18	0.00
total	17	0.00
total	16	0.00
total	15	0.00
total	14	0.00
total	13	0.00
total	12	0.00
total	11	0.00
total	10	0.00
total	9	0.00
total	8	0.00
total	7	0.00
total	6	0.00
total	5	0.00
total	4	0.00
total	3	0.00
total	2	0.00
total	1	0.00
total	0	1.00
