BISCUITqc Depth Distribution - Q40 Bases
depth	count
302	65
303	52
304	53
305	46
306	56
307	51
308	52
309	56
310	55
311	50
312	51
313	32
314	48
315	40
316	37
317	60
318	40
319	42
320	35
321	51
322	59
323	44
324	52
325	53
326	53
327	52
328	55
329	61
330	60
331	38
332	51
333	52
334	64
335	59
336	61
337	59
338	52
339	44
340	49
341	57
342	67
343	51
344	67
345	46
346	47
347	54
348	48
349	47
350	64
351	45
352	50
353	67
354	49
355	52
356	60
357	41
358	49
359	54
360	48
361	54
362	53
363	54
364	74
365	58
366	46
367	53
368	47
369	60
370	59
371	52
372	45
373	50
374	63
375	38
376	39
377	54
378	49
379	42
380	47
381	40
382	42
383	35
384	42
385	45
386	32
387	35
388	38
389	26
390	31
391	32
392	31
393	39
394	37
395	35
396	32
397	32
398	29
399	28
400	26
401	27
402	26
403	34
404	30
405	43
406	35
407	48
408	30
409	32
410	49
411	44
412	32
413	43
414	31
415	31
416	30
417	25
418	33
419	18
420	24
421	21
422	29
423	20
424	24
425	24
426	15
427	23
428	28
429	27
430	42
431	29
432	25
433	34
434	40
435	24
436	28
437	29
438	27
439	29
440	27
441	28
442	18
443	28
444	20
445	18
446	17
447	21
448	19
449	13
450	30
451	27
452	18
453	22
454	22
455	17
456	15
457	23
458	9
459	17
460	16
461	19
462	17
463	18
464	22
465	20
466	13
467	21
468	19
469	45
470	23
471	13
472	15
473	13
474	20
475	16
476	22
477	14
478	19
479	22
480	17
481	23
482	19
483	20
484	22
485	22
486	14
487	22
488	18
489	15
490	17
491	19
492	15
493	12
494	13
495	20
496	13
497	12
498	16
499	21
500	14
501	18
502	13
503	10
504	12
505	10
506	8
507	14
508	15
509	12
510	18
511	10
512	14
513	13
514	15
515	18
516	14
517	11
518	18
519	11
520	17
521	15
522	16
523	14
524	16
525	11
526	17
527	16
528	13
529	13
530	16
531	9
532	17
533	9
534	10
535	14
536	18
537	20
538	19
539	23
540	15
541	10
542	10
543	10
544	10
545	11
546	14
547	12
548	14
549	12
550	12
551	13
552	10
553	15
554	14
555	13
556	12
557	14
558	16
559	18
560	16
561	13
562	17
563	16
564	17
565	15
566	11
567	13
568	10
569	13
570	11
571	9
572	10
573	11
574	11
575	10
576	10
577	14
578	19
579	13
580	11
581	11
582	12
583	13
584	15
585	15
586	11
587	17
588	14
589	9
590	7
591	10
592	14
593	10
594	15
595	13
596	12
597	14
598	11
599	7
600	11
601	6
602	16
603	12
604	12
605	11
606	17
607	11
608	11
609	9
610	4
611	8
612	7
613	9
614	14
615	8
616	11
617	15
618	9
619	9
620	8
621	7
622	5
623	9
624	15
625	12
626	14
627	9
628	10
629	7
630	7
631	7
632	9
633	18
634	8
635	13
636	12
637	11
638	9
639	23
640	6
641	10
642	10
643	14
644	6
645	9
646	7
647	6
648	7
649	8
650	6
651	10
652	5
653	5
654	12
655	15
656	10
657	6
658	13
659	12
660	14
661	9
662	6
663	13
664	8
665	13
666	11
667	19
668	11
669	9
670	10
671	8
672	8
673	5
674	10
675	7
676	10
677	7
678	8
679	11
680	7
681	12
682	10
683	11
684	5
685	7
686	6
687	12
688	7
689	9
690	10
691	9
692	3
693	5
694	7
695	7
696	5
697	6
698	4
699	11
700	6
701	8
702	5
703	3
704	8
705	8
706	7
707	9
708	5
709	3
710	10
711	5
712	6
713	3
714	3
715	5
716	8
717	11
718	11
719	5
720	6
721	8
722	7
723	9
724	7
725	9
726	4
727	7
728	4
729	9
730	14
731	9
732	4
733	4
734	5
735	4
736	9
737	3
738	9
739	7
740	8
741	6
742	4
743	5
744	12
745	3
746	5
747	9
748	8
749	5
750	8
751	10
752	2
753	6
754	11
755	6
756	5
757	5
758	3
759	8
760	5
761	8
762	5
763	9
764	7
765	4
766	3
767	4
768	6
769	7
770	5
771	6
772	7
773	7
774	8
775	7
776	4
777	5
778	9
779	10
780	5
781	10
782	5
783	7
784	6
785	7
786	9
787	5
788	7
789	6
790	7
791	2
792	6
793	5
794	9
795	6
796	4
797	7
798	6
799	5
800	7
801	10
802	6
803	9
804	3
805	6
806	5
807	10
808	9
809	7
810	4
811	8
812	16
813	12
814	5
815	4
816	7
817	4
818	7
819	4
820	13
821	4
822	4
823	5
824	9
825	6
826	4
827	5
828	8
829	4
830	3
831	8
832	4
833	9
834	4
835	4
836	6
837	8
838	6
839	5
840	5
841	9
842	9
843	13
844	6
845	7
846	9
847	5
848	10
849	7
850	4
851	4
852	2
853	7
854	7
855	5
856	4
857	4
858	9
859	1
860	4
861	3
862	5
863	7
864	5
865	10
866	1
867	5
868	4
869	6
870	10
871	6
872	2
873	11
874	4
875	3
876	7
877	3
878	3
879	12
880	9
881	3
882	2
883	4
884	10
885	6
886	5
887	6
888	6
889	3
890	5
891	6
892	1
893	4
894	5
895	5
896	8
897	5
898	10
899	8
900	2
901	8
902	4
903	4
904	3
905	5
906	9
907	10
908	8
909	2
910	4
911	8
912	5
913	4
914	3
915	8
916	4
917	4
918	7
919	5
920	6
921	4
922	4
923	3
924	6
925	7
926	12
927	4
928	10
929	2
930	5
931	7
932	8
933	1
934	5
935	4
936	5
937	3
938	4
939	8
940	5
941	4
942	6
943	3
944	11
945	7
946	6
947	7
948	6
949	2
950	5
951	1
952	7
953	6
954	8
955	7
956	2
957	5
958	3
959	6
960	4
961	9
962	10
963	10
964	10
965	3
966	2
967	9
968	5
969	4
970	4
971	5
972	2
973	10
974	4
975	3
976	7
977	4
978	5
979	3
980	5
981	6
982	5
983	6
984	5
985	6
986	6
987	4
988	1
989	3
990	6
991	7
992	4
993	8
994	6
995	7
996	2
997	4
998	4
999	5
1000	5
1001	5
1002	1
1003	2
1004	3
1005	3
1006	2
1007	4
1008	6
1009	2
1010	6
1011	1
1012	3
1013	5
1014	4
1015	4
1016	3
1017	7
1019	3
1020	3
1021	4
1022	3
1023	7
1024	4
1025	4
1026	6
1027	7
1028	5
1029	6
1030	7
1031	8
1032	6
1033	7
1034	2
1035	5
1036	3
1038	2
1039	4
1040	2
1041	3
1042	5
1043	6
1044	2
1045	6
1046	6
1047	4
1048	8
1049	5
1050	6
1051	2
1052	3
1053	3
1054	4
1055	4
1056	4
1057	4
1058	1
1059	2
1060	5
1061	4
1062	1
1063	8
1064	7
1065	7
1066	2
1067	6
1068	5
1069	3
1070	3
1071	7
1072	5
1073	3
1074	5
1075	3
1076	4
1077	4
1078	2
1079	3
1080	8
1081	1
1082	2
1083	3
1084	3
1085	6
1086	1
1087	5
1088	1
1089	2
1090	2
1091	5
1092	4
1093	2
1094	3
1095	4
1096	2
1097	5
1098	5
1099	2
1100	4
1101	6
1102	2
1103	5
1104	1
1105	3
1106	6
1107	5
1108	2
1109	2
1110	3
1111	2
1112	1
1113	2
1114	3
1115	4
1116	6
1117	3
1118	4
1119	3
1120	3
1121	4
1122	6
1123	6
1124	2
1125	3
1126	8
1127	6
1128	2
1129	2
1130	5
1131	2
1132	2
1133	3
1134	1
1135	3
1136	4
1137	2
1138	4
1139	4
1141	4
1142	3
1143	5
1144	2
1145	5
1146	5
1147	1
1148	1
1149	2
1150	1
1151	1
1152	2
1154	2
1155	2
1156	3
1157	2
1159	1
1160	2
1161	2
1162	5
1163	3
1164	2
1165	4
1166	5
1167	3
1168	1
1169	4
1170	1
1171	4
1172	2
1173	4
1174	4
1175	2
1176	1
1177	3
1178	3
1179	2
1180	1
1181	3
1182	5
1183	2
1185	1
1186	2
1187	3
1188	1
1189	4
1190	3
1191	2
1192	1
1193	4
1194	3
1195	1
1196	2
1197	1
1199	4
1201	3
1202	1
1203	2
1204	2
1205	1
1206	1
1207	2
1208	3
1210	2
1211	3
1213	3
1214	1
1215	2
1216	3
1217	3
1218	1
1220	3
1221	2
1222	1
1223	1
1224	3
1226	1
1227	5
1228	3
1229	3
1230	2
1231	1
1232	3
1233	3
1235	1
1236	3
1237	1
1239	4
1240	1
1241	2
1242	2
1243	3
1244	3
1245	5
1246	3
1247	1
1248	2
1250	1
1251	2
1252	3
1253	2
1254	1
1255	2
1256	6
1257	1
1258	2
1259	2
1260	1
1261	7
1262	2
1263	6
1264	1
1265	2
1266	4
1268	3
1270	3
1271	2
1273	2
1274	4
1275	1
1276	1
1277	3
1278	2
1279	4
1280	2
1283	1
1284	2
1285	2
1286	4
1287	3
1288	3
1289	1
1290	2
1291	1
1292	4
1295	4
1296	1
1297	3
1298	2
1299	1
1300	5
1301	1
1302	2
1303	5
1304	2
1305	3
1306	2
1307	4
1308	3
1309	6
1310	5
1311	4
1312	2
1313	6
1314	5
1316	1
1317	1
1318	6
1319	5
1320	4
1321	5
1322	2
1324	4
1325	4
1326	2
1327	6
1329	2
1330	4
1331	1
1332	5
1333	2
1334	2
1335	2
1336	1
1337	3
1339	3
1340	3
1341	2
1342	1
1343	1
1346	2
1347	2
1348	3
1351	1
1352	6
1353	2
1354	3
1355	2
1356	4
1357	2
1358	2
1359	2
1361	2
1364	2
1365	3
1367	3
1369	2
1370	4
1371	2
1372	3
1373	2
1374	8
1375	1
1376	3
1377	5
1378	1
1379	3
1380	5
1381	4
1382	2
1383	5
1384	2
1385	2
1386	2
1387	2
1388	2
1389	4
1390	2
1391	1
1392	1
1393	1
1395	2
1396	3
1397	1
1398	1
1400	2
1401	3
1402	1
1403	2
1404	1
1405	1
1406	3
1407	1
1408	1
1409	3
1410	2
1411	1
1412	1
1413	3
1415	2
1416	3
1417	1
1419	2
1421	3
1423	2
1424	1
1425	2
1426	2
1428	2
1429	3
1430	2
1431	1
1432	4
1434	4
1435	3
1436	3
1438	3
1440	2
1441	2
1442	1
1443	1
1448	3
1449	2
1450	1
1451	6
1453	1
1454	3
1455	2
1456	2
1457	3
1459	1
1460	2
1461	5
1462	1
1463	1
1464	2
1466	2
1467	2
1468	3
1469	2
1470	2
1471	1
1472	1
1473	1
1474	1
1475	3
1477	3
1478	1
1482	1
1483	2
1484	3
1485	1
1486	3
1487	2
1488	1
1489	1
1492	3
1494	1
1495	2
1496	2
1497	1
1498	5
1499	1
1501	2
1503	2
1505	1
1506	1
1511	2
1514	1
1517	1
1519	1
1520	1
1521	1
1522	1
1525	1
1526	1
1528	2
1529	2
1530	1
1532	2
1534	3
1539	1
1541	1
1542	1
1545	1
1546	1
1548	1
1552	2
1553	1
1559	4
1560	1
1567	1
1569	1
1571	1
1572	1
1573	1
1577	1
1578	1
1579	1
1582	1
1586	1
1587	1
1588	2
1589	1
1591	1
1594	1
1597	4
1599	1
1601	1
1606	2
1609	2
1610	1
1611	1
1614	2
1617	1
1619	1
1620	1
1621	1
1622	2
1624	1
1626	1
1630	2
1632	1
1635	2
1636	1
1637	1
1640	1
1642	1
1643	2
1646	1
1648	2
1652	2
1653	1
1654	1
1657	1
1658	1
1659	1
1661	1
1664	1
1665	1
1666	1
1668	2
1673	1
1676	1
1678	2
1682	1
1684	1
1685	1
1686	1
1688	2
1689	1
1694	2
1696	1
1698	3
1699	1
1705	2
1707	1
1708	1
1709	1
1712	1
1713	1
1714	1
1715	1
1716	1
1718	1
1719	1
1721	2
1723	1
1725	3
1726	1
1727	1
1728	1
1729	2
1730	1
1731	1
1733	1
1735	2
1736	1
1737	1
1742	3
1743	2
1747	1
1749	1
1750	1
1751	2
1753	1
1754	1
1755	2
1758	2
1759	1
1760	1
1762	1
1763	2
1764	1
1766	2
1767	1
1769	1
1770	3
1772	1
1773	1
1774	1
1775	1
1776	1
1779	2
1780	1
1782	1
1784	1
1785	1
1788	2
1789	1
1795	1
1798	1
1801	1
1803	1
1810	1
1811	3
1812	1
1813	1
1816	1
1818	1
1819	1
1821	1
1823	1
1826	2
1827	1
1828	1
1829	1
1831	1
1832	2
1836	1
1837	2
1843	1
1844	1
1848	1
1852	1
1853	1
1855	1
1856	1
1857	1
1860	1
1862	2
1863	2
1864	1
1865	2
1867	2
1869	1
1870	1
1874	1
1877	1
1879	1
1881	1
1882	2
1883	1
1885	1
1886	2
1888	2
1890	1
1891	1
1892	1
1895	1
1897	1
1900	1
1902	1
1903	2
1907	1
1908	1
1909	3
1914	1
1915	2
1917	1
1919	2
1920	1
1925	1
1927	1
1930	1
1931	2
1932	1
1935	1
1936	1
1938	1
1939	2
1940	2
1942	1
1943	1
1944	1
1945	1
1946	1
1948	1
1950	1
1952	2
1953	2
1954	3
1955	1
1956	2
1957	1
1958	1
1959	1
1962	2
1963	1
1964	1
1966	1
1967	2
1968	3
1969	2
1970	1
1971	2
1972	2
1973	1
1974	1
1975	2
1976	2
1978	2
1980	3
1983	2
1984	2
1986	1
1988	1
1990	1
1992	1
1993	3
1994	2
1995	1
1997	1
1998	2
1999	1
2000	1
2006	1
2008	1
2009	1
2010	1
2011	2
2015	1
2016	1
2017	1
2019	1
2021	2
2023	3
2025	1
2027	1
2028	2
2033	1
2035	1
2036	1
2037	1
2039	1
2040	1
2041	2
2044	3
2047	2
2048	1
2049	1
2052	1
2053	1
2054	1
2057	1
2062	2
2063	1
2065	2
2066	2
2067	1
2068	3
2071	1
2072	1
2073	1
2079	1
2080	1
2082	1
2083	1
2085	1
2086	1
2090	1
2091	1
2092	1
2093	2
2095	2
2096	3
2110	1
2111	1
2116	1
2121	1
2123	1
2137	1
2141	1
2144	1
2145	1
2152	1
2159	1
2160	1
2171	1
2173	1
2176	1
2177	1
2178	1
2181	1
2182	2
2183	1
2184	1
2194	1
2196	1
2197	1
2198	1
2199	1
2201	1
2205	2
2207	1
2209	1
2211	1
2216	2
2219	1
2220	2
2221	1
2226	1
2228	1
2230	1
2236	1
2238	1
2243	1
2245	1
2247	1
2251	2
2252	1
2256	2
2258	1
2262	1
2267	1
2269	1
2272	1
2273	1
2279	1
2285	1
2286	1
2289	3
2290	1
2291	1
2297	1
2298	1
2300	1
2301	3
2302	1
2306	1
2307	1
2308	1
2311	1
2321	1
2323	1
2324	1
2326	1
2332	1
2334	1
2335	1
2341	1
2342	1
2345	2
2347	2
2348	1
2354	1
2358	1
2362	1
2363	1
2366	1
2370	1
2372	1
2373	1
2376	1
2377	1
2383	1
2388	2
2397	1
2399	1
2401	1
2402	1
2407	1
2409	1
2410	1
2413	1
2414	2
2416	2
2425	1
2426	3
2431	1
2436	1
2438	1
2440	1
2442	1
2443	1
2444	1
2447	1
2450	1
2454	2
2455	1
2462	1
2463	2
2464	1
2466	1
2469	1
2474	1
2476	1
2477	1
2483	1
2484	1
2485	2
2489	1
2490	1
2492	1
2494	2
2498	2
2499	1
2500	1
2502	1
2505	1
2506	1
2508	1
2515	1
2517	2
2521	1
2523	2
2528	2
2530	1
2532	1
2533	1
2536	1
2539	2
2541	2
2544	1
2547	1
2548	2
2549	2
2551	1
2552	1
2554	1
2555	2
2557	5
2561	1
2563	1
2564	1
2565	1
2566	2
2567	3
2568	2
2570	1
2571	2
2573	1
2576	2
2577	1
2579	1
2580	1
2587	1
2588	1
2590	2
2592	1
2593	1
2597	1
2602	1
2603	1
2604	1
2607	1
2613	2
2619	1
2620	2
2621	2
2623	2
2625	1
2626	2
2628	1
2629	1
2631	1
2633	1
2636	1
2639	1
2646	2
2647	2
2648	1
2651	2
2652	1
2653	3
2655	1
2656	1
2657	1
2659	1
2661	1
2662	2
2663	1
2664	1
2666	1
2668	2
2669	1
2670	1
2674	1
2675	1
2680	1
2681	2
2682	1
2684	1
2685	1
2688	1
2698	1
2717	1
2732	1
2744	1
2756	1
2767	1
2786	1
2806	1
2818	1
2841	1
2870	1
2875	1
2903	1
2914	1
2934	1
2951	1
2957	1
2976	1
2984	1
2985	1
2990	1
3011	1
3043	1
3053	1
3077	1
3099	1
3100	1
3122	1
3132	1
3146	1
3148	1
3164	1
3171	1
3176	1
3206	1
3220	1
3259	1
3260	1
3269	1
3282	1
3286	1
3321	1
3324	1
3339	1
3365	1
3369	1
3380	1
3393	1
3420	1
3440	1
3465	1
3494	1
3512	1
3514	1
3543	1
3553	1
3557	1
3593	1
3621	1
3622	1
3636	1
3664	1
3666	1
3688	1
3691	1
3697	1
3721	1
3724	1
3737	1
3761	1
3763	1
3776	1
3785	1
3834	1
3840	1
3859	1
3871	1
3872	1
3887	1
3895	1
3898	1
3899	1
3909	1
3913	1
3916	1
3918	1
3924	2
3925	1
3942	1
3943	1
3949	1
3952	2
3953	1
3955	1
3956	1
3960	1
3962	1
3966	1
3967	1
3969	1
3971	1
3972	1
3974	1
3980	1
3983	1
3987	1
3988	1
3989	1
3996	1
3998	1
4004	1
4005	1
4008	2
4009	1
4013	2
4014	2
4015	1
4017	1
4021	3
4023	1
4024	1
4027	1
4029	1
4031	1
4035	2
4039	2
4049	1
4052	1
4053	1
4055	1
4058	1
4059	1
4253	1
4318	1
4575	1
4670	1
4875	1
5044	1
5203	1
5468	1
5500	1
5802	1
5883	1
6079	1
6186	1
6412	1
6567	1
6711	1
6995	1
7016	1
7361	1
7404	1
7726	1
7756	1
8057	1
8104	1
8393	1
8467	1
8666	1
8798	1
8996	1
9208	1
9255	1
9519	1
9619	1
9893	1
10021	1
10140	1
10413	1
10497	1
10682	1
10977	2
11282	1
11426	1
11576	1
11868	1
11871	1
12151	1
12332	1
12412	1
12752	1
12771	1
13151	1
13276	1
13463	1
13733	1
13816	1
14159	1
14183	1
14540	1
14707	1
14892	1
15114	1
15209	1
15464	1
15566	1
15783	1
15971	1
16148	1
16358	1
16467	1
16743	1
16800	1
17090	1
17108	1
17383	1
17468	1
17601	1
17728	1
17858	1
18092	1
18104	1
18323	1
18511	1
18594	1
18870	1
18874	1
19201	1
19232	1
19447	1
19572	1
19671	1
19944	1
19955	1
19964	1
20291	1
20415	1
20608	1
20617	1
20787	1
20983	1
21047	1
21301	1
21358	1
21560	1
21725	1
21827	1
22082	1
22087	1
22294	1
22372	1
22579	1
22721	1
22912	1
23123	1
23166	1
23474	1
23513	1
23763	1
23774	1
24027	1
24134	1
24363	1
24495	1
24687	1
24873	1
25010	1
25233	1
25348	1
25644	1
25660	1
26023	1
26136	1
26397	1
26565	1
26816	1
27008	1
27185	1
27530	1
27545	1
27830	1
27881	1
28201	1
28403	1
28435	1
28779	1
28906	1
29019	1
29261	1
29288	1
29602	1
29776	1
29782	1
30114	1
30259	1
30307	1
30527	1
30692	1
30755	1
30789	1
30884	1
30946	1
31084	1
31135	1
31210	1
31538	1
31740	1
31855	1
31960	1
31980	1
32102	1
32223	1
32302	1
32311	1
32333	1
32342	1
32344	1
32367	1
32370	1
32371	1
32373	1
32388	1
32393	1
32395	1
32396	1
32402	1
32412	1
32416	1
32426	1
32432	1
32434	1
32439	1
32452	1
32453	1
32456	1
32460	1
32493	1
32494	1
32499	1
32500	1
32507	1
32513	1
32521	1
32530	1
32531	1
32544	1
32547	2
32558	1
32560	1
32567	1
32577	1
32579	1
32592	1
32629	1
32636	1
32656	1
32679	1
32681	1
32697	2
32726	1
32803	1
32809	1
32813	1
32823	1
32861	1
32872	1
32930	1
32948	1
32998	1
33058	1
33086	1
33092	1
33122	2
33129	1
33161	1
33202	1
33249	1
33252	1
33262	1
33285	1
33505	1
33654	1
33706	1
33857	1
33977	1
34037	1
34185	1
34320	1
34355	1
34528	1
34670	1
34888	1
34904	1
35136	1
35204	1
35280	1
35528	1
35568	1
35715	1
35803	1
36053	1
36070	1
36138	1
36366	1
36567	1
36603	1
36971	1
37016	1
37258	1
37345	1
37489	1
37719	1
37751	1
37960	1
38001	1
38106	1
38312	1
38359	1
38395	1
38673	1
38743	1
38826	1
39060	1
39065	1
39250	1
39254	1
39471	1
39588	1
39829	1
39953	1
40240	1
40273	1
40508	1
40774	1
40800	1
41003	1
41101	1
41110	1
41125	1
41175	1
41176	1
41194	1
41224	1
41228	1
41236	1
41253	1
41263	1
41284	1
41294	1
41311	1
41326	1
41342	1
41356	1
41358	1
41359	2
41376	1
41396	1
41406	1
41417	1
41419	1
41424	1
41428	1
41434	2
41445	1
41449	1
41450	1
41459	1
41462	1
41464	2
41478	1
41494	1
41500	1
41514	1
41518	1
41520	1
41524	1
41577	1
41596	1
41601	1
41617	1
41623	1
41626	1
41628	1
41647	1
41648	1
41658	1
41676	1
41693	1
41704	1
41718	1
41731	1
41737	1
41758	1
41778	1
41788	1
41799	1
41804	1
41814	1
41815	1
41825	1
41826	1
41840	1
41849	1
41866	2
41876	1
41879	1
41894	1
41917	1
41921	1
41922	1
41926	1
41931	1
41934	1
41938	1
41945	1
41959	1
42009	1
42010	1
42028	1
42036	1
42044	1
42051	1
42052	1
42068	1
42070	1
42075	1
42078	1
42081	1
42117	1
42127	2
42146	1
42151	1
42180	1
42213	1
42257	1
42431	1
42487	1
42507	1
42611	1
42682	1
42726	1
42740	1
42845	1
42987	1
42995	1
43088	1
43122	1
43136	1
43231	1
43250	1
43306	1
43361	1
43417	1
43463	1
43580	1
43582	1
43606	1
43632	1
43723	1
43765	1
43801	1
43823	1
