WTCHG_171117_262	WTCHG_171117_264	
7.3470826	6.5081134	
7.3511066	6.4817443	
7.3641853	6.4929004	
7.361167	6.4817443	
7.336016	6.477688	
7.3249497	6.5030427	
7.3108654	6.5070996	
7.2927566	6.4878297	
7.3158956	6.484787	
7.3189135	6.454361	
7.3229375	6.4259634	
7.303823	6.433063	
7.3058352	6.444219	
7.2897387	6.470588	
7.3018107	6.4574037	
7.3058352	6.4492903	
7.304829	6.444219	
7.253521	6.4837728	
7.231388	6.4523325	
7.241449	6.464503	
7.2565393	6.4462476	
7.246479	6.4219065	
7.244467	6.409736	
7.220322	6.4117646	
7.219316	6.4056797	
7.193159	6.4208927	
7.2525153	6.3894525	
7.221328	6.403651	
7.2293763	6.3651114	
7.191147	6.3509126	
7.17002	6.308316	
7.1589537	6.296146	
7.174044	6.3093305	
7.1841044	6.312373	
7.174044	6.322515	
7.169014	6.289047	
7.1569414	6.3062882	
7.1589537	6.3032455	
7.1488934	6.2991886	
7.138833	6.2880325	
7.1257544	6.259635	
7.112676	6.2880325	
7.0824947	6.2944164	
7.093561	6.280203	
7.10664	6.2741117	
7.0684104	6.26599	
7.080483	6.267005	
7.0744467	6.290355	
7.076459	6.3005075	
7.0724344	6.281218	
7.059356	6.2436547	
7.0694165	6.261929	
7.0674043	6.2426395	
7.055332	6.2243657	
7.0412474	6.226396	
7.0291753	6.257868	
7.0432596	6.226396	
6.995976	6.213198	
6.977867	6.187817	
6.9657946	6.174619	
6.9607644	6.164467	
6.9346075	6.1492386	
6.94668	6.143147	
6.95171	6.138071	
6.9325957	6.1411166	
6.940644	6.1390862	
6.9305835	6.1319795	
6.9134808	6.1319795	
6.8772635	6.1137056	
6.870221	6.1116753	
6.8692155	6.128934	
6.9024143	6.0761423	
7.085513	6.072081	
7.0643864	6.0700507	
7.036217	6.0639596	
7.0432596	6.051777	
7.04829	6.0467005	
7.022133	6.0680203	
6.9899397	6.0761423	
6.9879274	6.0903554	
7.0140843	6.088325	
7.00503	6.088325	
7.0150905	6.0609136	
7.0402412	6.0467005	
6.996982	6.052792	
6.9979877	6.0609136	
6.9899397	6.051777	
6.9627767	6.0375633	
6.950704	6.0101523	
6.94668	5.991878	
6.928571	5.990863	
6.9346075	5.9796953	
6.9366198	5.9959393	
6.9305835	5.982741	
6.945674	5.9807105	
6.9577465	5.985787	
6.9557343	6.007107	
6.964789	5.969543	
6.9537225	5.97868	
6.9356136	5.964467	
6.940644	5.977665	
6.938632	5.971574	
6.928571	6.0121827	
6.9325957	6.007107	
6.967807	6.0182743	
6.9225354	5.991878	
6.9044266	5.9979696	
6.9044266	6.029442	
6.9094567	6.027411	
6.9175053	6.017259	
6.8641853	6.0	
6.836016	5.970558	
6.807847	5.9583755	
6.8018107	5.9401016	
6.7625756	5.9086294	
6.7595572	5.9299493	
6.7303824	5.914721	
6.748491	5.883249	
6.72334	5.8791876	
6.4094567	5.8730965	
6.4034204	5.897462	
6.4074445	5.870935	
6.411469	5.870935	
6.4004025	5.870935	
6.357143	5.882114	
6.331992	5.856707	
6.3410463	5.868902	
6.3551307	5.854527	
6.3420525	5.8453712	
6.3229375	5.841302	
6.328974	5.8535094	
6.352113	5.8423195	
6.3541245	5.82706	
6.3410463	5.8118005	
6.332998	5.7700915	
6.330986	5.799593	
6.2927566	5.7833166	
6.268612	5.798371	
6.27163	5.793279	
6.273642	5.8034625	
6.251509	5.802444	
6.2344065	5.7769856	
6.2424545	5.7769856	
6.224346	5.767821	
6.221328	5.784114	
6.215292	5.774949	
6.231388	5.732179	
6.2293763	5.6955194	
6.227364	5.6605506	
6.2092557	5.6381245	
6.214286	5.642202	
6.1941648	5.619776	
6.1981893	5.6156983	
6.1820927	5.8287463	
6.171026	5.8154945	
6.1861167	5.814475	
6.169014	5.8236494	
6.139839	5.834862	
6.141851	5.845056	
6.1257544	5.8297653	
6.114688	5.8165135	
6.1237426	5.8236494	
6.0975857	5.809378	
6.0925555	5.797146	
6.071429	5.775739	
6.062374	5.79001	
6.031187	5.8012233	
6.04829	5.8103976	
6.032193	5.812436	
6.032193	5.7604485	
6.00503	5.7675843	
6.0100603	5.7675843	
5.995976	5.748216	
6.0020123	5.759429	
6.003018	5.735984	
6.0120845	5.7349644	
5.998993	5.745158	
6.0130916	5.723751	
6.0332327	5.7349644	
6.062437	5.711519	
6.042296	5.6738024	
6.0553875	5.6717634	
6.035247	5.6962285	
6.0040283	5.737003	
6.041289	5.7421	
6.021148	5.7104993	
6.0090632	5.7410808	
6.0	5.735984	
6.0040283	5.7319064	
5.98288	5.7431192	
5.97281	5.7380223	
5.9496474	5.7380223	
5.912387	5.7573905	
5.9164147	5.753313	
5.8982882	5.7410808	
5.885196	5.737003	
5.878147	5.687054	
5.8620343	5.6795917	
5.883182	5.642857	
5.8892245	5.6265306	
5.889113	5.615306	
5.8518147	5.602041	
5.849798	5.6112247	
5.846774	5.6132655	
5.829637	5.605102	
5.842742	5.591837	
5.862903	5.572449	
5.865927	5.5510206	
5.993952	5.546939	
5.971774	5.5234694	
6.001008	5.5081635	
5.997984	5.4857144	
5.9929366	5.47551	
5.9889	5.4938774	
5.972755	5.4836736	
5.965691	5.4520407	
5.9707365	5.4357142	
5.9535823	5.422449	
5.929364	5.412245	
5.9414735	5.422449	
5.948537	5.4142857	
5.927346	5.4255104	
5.9061556	5.4255104	
5.8839555	5.4010205	
5.8657923	5.3714285	
5.8728557	5.3765306	
5.889001	5.3785715	
5.887992	5.355102	
5.877901	5.357143	
5.8567104	5.396939	
5.876892	5.3632655	
5.8990917	5.330612	
5.8829465	5.3112245	
5.9050503	5.2938776	
5.861616	5.2989798	
5.861616	5.2469387	
5.8767676	5.2193875	
5.9121213	5.2193875	
5.922222	5.203061	
5.9050503	5.1755104	
5.914141	5.1683674	
5.9333334	5.169388	
5.939394	5.15	
5.926263	5.12449	
5.889899	5.115306	
5.8858585	5.0928574	
5.8989897	5.1795917	
5.887879	5.1867347	
5.9030304	5.1642857	
5.914141	5.1734695	
5.9070706	5.189796	
5.889899	5.1755104	
5.8757577	5.1571426	
5.866667	5.147959	
5.8686867	5.1367345	
5.859596	5.131633	
5.8676767	5.131633	
5.883838	5.102041	
5.883838	5.0765305	
5.857576	5.072449	
5.862626	5.0632653	
5.8545456	5.0540814	
5.871717	5.039796	
5.8747473	5.042857	
5.882828	5.0234694	
5.8979797	5.003064	
5.919192	5.003064	
5.9151516	5.006129	
5.9282827	4.9765067	
5.927273	4.9785495	
5.922222	4.957099	
5.917172	4.92952	
5.921212	4.911134	
5.9333334	4.9131765	
5.931313	4.92237	
5.922222	4.898876	
5.9080806	4.870276	
5.809091	4.8294177	
5.7737374	4.846626	
5.768687	4.859918	
5.7727275	4.8773007	
5.757576	4.8742332	
5.7848487	4.8517385	
5.792929	4.842375	
5.778788	4.839304	
5.7656565	4.8382807	
5.788889	4.836233	
5.7939396	4.8628454	
5.7818184	4.8536334	
5.7868686	4.832139	
5.766667	4.8137155	
5.7868686	4.8075743	
5.80101	4.804303	
5.811111	4.8381147	
5.8161616	4.8483605	
5.832323	4.8186474	
5.7959595	4.8165984	
5.8	4.807377	
5.778788	4.789959	
5.7636366	4.7868853	
5.762626	4.772541	
5.761616	4.772541	
5.759596	4.7715163	
5.738384	4.759221	
5.737374	4.7909837	
5.7393937	4.7940574	
5.7222223	4.797131	
5.690909	4.7961063	
5.6858587	4.7786884	
5.680808	4.767418	
5.6656566	4.7715163	
5.658586	4.7930326	
5.676768	4.780738	
5.6545453	4.759221	
5.5	4.762051	
5.469697	4.751795	
5.48635	4.747692	
5.4974723	4.7384615	
5.526795	4.748718	
5.521739	4.725128	
5.512639	4.7066665	
5.4833164	4.69641	
5.470648	4.6786447	
5.484818	4.660843	
5.5101213	4.64851	
5.4969635	4.6443987	
5.4757085	4.6248717	
5.463563	4.6135664	
5.4757085	4.6135664	
5.4817815	4.6043167	
5.480769	4.602261	
5.4605265	4.6187053	
5.4696355	4.614594	
5.476721	4.6043167	
5.4625506	4.585817	
5.4524293	4.599178	
5.4423075	4.6043167	
5.444332	4.594039	
5.444332	4.6187053	
5.4251013	4.609455	
5.4251013	4.6043167	
5.4342103	4.602261	
5.4331985	4.589928	
5.4352226	4.606372	
5.4190283	4.6074	
5.410931	4.627955	
5.387652	4.6187053	
5.2803645	4.5837617	
5.275304	4.5874486	
5.2550607	4.564815	
5.2591095	4.521605	
5.282675	4.5061727	
5.309017	4.5	
5.314083	4.479424	
5.3181357	4.4917693	
5.2998986	4.4814816	
5.2938194	4.48251	
5.282675	4.520576	
5.278622	4.532922	
5.295846	4.5524693	
5.3232017	4.5565844	
5.3221884	4.524202	
5.337728	4.513903	
5.342799	4.5118437	
5.3326573	4.5108137	
5.3022313	4.500515	
5.2829614	4.472165	
5.2799187	4.4577317	
5.2791877	4.4505153	
5.2720814	4.443299	
5.2690353	4.4329896	
5.28934	4.4319587	
5.288325	4.417526	
5.28934	4.3917527	
5.2720814	4.3618555	
5.2649746	4.353608	
5.2639594	4.3226805	
5.2639594	4.3092785	
5.271066	4.2907214	
5.253807	4.3082476	
5.2467003	4.315464	
5.261929	4.3082476	
5.2598987	4.3226805	
5.281218	4.316495	
5.2690353	4.3247423	
5.252792	4.303093	
5.2558374	4.2907214	
5.271066	4.2649484	
5.2568526	4.2525773	
5.2520328	4.2505155	
5.2052846	4.2659793	
5.203459	4.25567	
5.211597	4.2731957	
5.1922684	4.2247424	
5.1953206	4.218557	
5.241099	4.2340207	
5.239064	4.2	
5.2461853	4.183505	
5.250254	4.1804123	
5.2716174	4.198969	
5.274669	4.2103095	
5.2929807	4.214433	
5.311292	4.1917524	
5.311292	4.2051544	
5.301119	4.208247	
5.2929807	4.208247	
5.272635	4.196907	
5.3156824	4.1886597	
5.3319755	4.219588	
5.352701	4.2386365	
5.3669724	4.233471	
5.3588176	4.2272725	
5.327217	4.2117767	
5.324159	4.178719	
5.3109074	4.141529	
5.2976556	4.1528926	
5.303371	4.1487603	
5.290092	4.157025	
5.2747703	4.159091	
5.2655773	4.166322	
5.2798777	4.1869836	
5.2982635	4.201446	
5.3207355	4.230372	
5.3146067	4.208678	
5.3146067	4.198347	
5.335036	4.174587	
5.3462715	4.1704545	
5.364658	4.144628	
5.3207355	4.1167355	
5.3094993	4.128099	
5.33095	4.121901	
5.3381	4.1136365	
5.34525	4.113754	
5.3442287	4.114788	
5.3799796	4.1199584	
5.3953013	4.122027	
5.38713	4.124095	
5.378958	4.1261635	
5.3707867	4.1023784	
5.3687434	4.1189246	
5.3963227	4.1116858	
5.383044	4.1178904	
5.3656793	4.107549	
5.3432074	4.1085835	
5.340143	4.113754	
5.3299284	4.097208	
5.342186	4.1013446	
5.3370786	4.123061	
5.3374233	4.1334023	
5.3374233	4.123061	
5.3374233	4.131334	
5.322086	4.1437435	
5.3210635	4.1209927	
5.332651	4.123061	
5.330604	4.124095	
5.363357	4.122027	
5.368475	4.0921326	
5.381781	4.0776396	
5.3541455	4.074534	
5.364381	4.0662527	
5.363357	4.0434785	
5.3398156	4.0238094	
5.3357215	4.032091	
5.334698	4.016563	
5.330604	4.016563	
5.3408394	4.0124226	
5.3336744	4.013458	
5.3336744	3.9979296	
5.3449335	4.014493	
5.3510747	3.9834368	
5.3490276	4.001035	
5.334698	3.9855072	
5.26305	3.9979296	
5.254862	3.994824	
5.2599797	4.022774	
5.2579327	4.0155277	
5.265369	4.0082817	
5.2510247	4.0238094	
5.2389746	4.013458	
5.2533336	3.979296	
5.2	3.9699483	
5.174359	3.9626944	
5.1825643	3.969917	
5.1138463	3.969917	
5.1107693	3.9667704	
5.1241026	3.9511943	
5.114872	3.96054	
5.105641	3.9449637	
5.1128206	3.9595015	
5.116923	3.9594173	
5.1179485	3.9573362	
5.140513	3.9479709	
5.1251283	3.9198751	
5.1066666	3.9313216	
5.100513	3.9229968	
5.0923076	3.9209156	
5.0984616	3.9105098	
5.074872	3.905307	
5.0451283	3.9146721	
5.027721	3.8907387	
5.0123205	3.887617	
4.976386	3.8761706	
4.989733	3.8470345	
4.99076	3.8459938	
4.9876795	3.8293445	
5.008222	3.830385	
4.992806	3.8251822	
4.995889	3.8189385	
5.0	3.765869	
4.9897227	3.7513008	
4.9804525	3.7388136	
4.994856	3.742976	
5.001029	3.7565036	
5.0185184	3.7648282	
5.005144	3.7887616	
5.0020576	3.7741935	
4.995885	3.773153	
4.9938273	3.7450573	
4.995885	3.742976	
4.987654	3.760666	
4.983539	3.7408948	
4.9855967	3.7450573	
4.945473	3.7263267	
4.9485598	3.7419355	
4.946502	3.746875	
4.920782	3.7364583	
4.952675	3.7260416	
4.941358	3.7239583	
4.9516463	3.7489583	
4.940329	3.7604167	
4.9074073	3.7583334	
4.9063787	3.759375	
4.8868313	3.75	
4.9002056	3.740625	
4.8528805	3.7302084	
4.847737	3.725	
4.839506	3.7260416	
4.839506	3.7208333	
4.8487654	3.7041667	
4.8333335	3.7	
4.809671	3.709375	
4.81893	3.709375	
4.8446503	3.7083333	
4.8374486	3.703125	
4.8425927	3.7114584	
4.8539095	3.7145834	
4.8333335	3.70625	
4.845679	3.6979167	
4.8333335	3.6927083	
4.835391	3.6895833	
4.846708	3.6903024	
4.8528805	3.6976016	
4.8158436	3.6986444	
4.829218	3.721585	
4.8290424	3.6976016	
4.7971163	3.687174	
4.784758	3.7028155	
4.7734294	3.7101147	
4.7754893	3.7139876	
4.7744594	3.6972861	
4.7631307	3.6938348	
4.7651906	3.7011495	
4.795057	3.7136886	
4.804124	3.7126436	
4.7989693	3.6948798	
4.815464	3.691745	
4.8237114	3.6844306	
4.817526	3.6844306	
4.8101134	3.6718912	
4.8152733	3.6708465	
4.8132095	3.6645768	
4.8152733	3.7021945	
4.827657	3.722048	
4.8627453	3.722048	
4.860681	3.7136886	
4.877193	3.7157786	
4.8833847	3.6907	
4.879257	3.678161	
4.863777	3.679206	
4.856553	3.6865203	
4.860681	3.6729362	
4.841073	3.679206	
4.8421054	3.691745	
4.8503613	3.709509	
4.8586173	3.7053292	
4.835913	3.7304075	
4.8194013	3.724138	
4.8090816	3.722048	
4.7966976	3.710554	
4.8008256	3.6844306	
4.790506	3.678161	
4.763674	3.6530826	
4.786378	3.6186	
4.794634	3.6102402	
4.7688336	3.6394985	
4.763674	3.645768	
4.749226	3.6384535	
4.750258	3.662134	
4.75645	3.6474895	
4.7605777	3.6516736	
4.7966976	3.6495817	
4.794634	3.6485355	
4.7997937	3.6589959	
4.8183694	3.6443515	
4.835913	3.6391213	
4.8390093	3.6359832	
4.860537	3.6422594	
4.853306	3.6359832	
4.839876	3.6548116	
4.835744	3.665272	
4.8450413	3.6579497	
4.840909	3.6474895	
4.8634953	3.6391213	
4.835574	3.633508	
4.850052	3.634172	
4.8728023	3.6404612	
4.8790073	3.6519916	
4.877973	3.6802936	
4.8945193	3.6645703	
4.886246	3.6698112	
4.886246	3.68239	
4.8634953	3.6781971	
4.8883142	3.672956	
4.892451	3.672613	
4.8914165	3.683106	
4.9152017	3.6946485	
4.9078674	3.6880252	
4.8943005	3.692227	
4.906736	3.6712184	
4.888083	3.6439075	
4.904663	3.6691177	
4.8715024	3.6712184	
4.862176	3.6407564	
4.85285	3.6267087	
4.85285	3.610936	
4.9056993	3.6056783	
4.915975	3.5962145	
4.917012	3.6122234	
4.906639	3.6227608	
4.9315352	3.601266	
4.9647303	3.579114	
4.9719915	3.5685654	
4.975104	3.549578	
4.9771547	3.522152	
4.955348	3.5400844	
4.9418483	3.53481	
4.9075804	3.543249	
4.8825364	3.53481	
4.891892	3.5274262	
4.89605	3.5390296	
4.906445	3.5232067	
4.914761	3.5316455	
4.9012475	3.5242617	
4.8804574	3.5179324	
4.8950105	3.5379746	
4.887734	3.5369198	
4.8866944	3.53481	
4.912682	3.5427666	
4.91684	3.5338266	
4.9177938	3.538055	
4.907388	3.5549684	
4.9011445	3.5465117	
4.8938603	3.5401692	
4.873049	3.5248678	
4.8616023	3.5227513	
4.85744	3.5037036	
4.852237	3.5137713	
4.8407907	3.5074153	
4.855359	3.5	
4.825182	3.5148306	
4.812695	3.5132556	
4.8012486	3.495228	
4.783559	3.4888654	
4.758585	3.47614	
4.7762747	3.493107	
4.76795	3.4962885	
4.7627473	3.493107	
4.7523413	3.4962885	
4.751301	3.487805	
4.742976	3.4835632	
4.751301	3.5015907	
4.7502604	3.47614	
4.745057	3.466596	
4.7221646	3.454931	
4.725	3.4564755	
4.709375	3.433121	
4.76875	3.418259	
4.788542	3.4140127	
4.7760415	3.393843	
4.76875	3.393843	
4.7708335	3.3895967	
4.7458334	3.3980892	
4.7447915	3.4118896	
4.7385416	3.4076433	
4.7395835	3.4002123	
4.75	3.3991508	
4.7541666	3.3789809	
4.726042	3.3673036	
4.710417	3.373673	
4.657977	3.381104	
4.62878	3.3704884	
4.6586637	3.3751328	
4.664927	3.3946807	
4.6430063	3.4085107	
4.653445	3.4117022	
4.6503134	3.4138298	
4.664927	3.4	
4.6461377	3.401064	
4.639875	3.3957446	
4.639875	3.387234	
4.6221294	3.3861701	
4.625261	3.3957446	
4.6221294	3.418085	
4.6263046	3.4159575	
4.620042	3.4031916	
4.5970774	3.3968086	
4.591858	3.397231	
4.588297	3.3940363	
4.571578	3.3865814	
4.585162	3.3833866	
4.600836	3.3844516	
4.600836	3.3908412	
4.61442	3.400426	
4.6102405	3.3940363	
4.5966563	3.3791268	
4.5768027	3.372737	
4.572623	3.3620872	
4.5638075	3.3642173	
4.5554395	3.3631523	
4.5627613	3.3769968	
4.547071	3.3652823	
4.543933	3.3631523	
4.58682	3.3546326	
4.580544	3.3535676	
4.5700836	3.3695421	
4.5658994	3.3791268	
4.5638075	3.3897765	
4.5706806	3.3833866	
4.5895286	3.3769968	
4.6031413	3.372737	
4.6198955	3.3652823	
4.6136127	3.3897765	
4.616754	3.397231	
4.616754	3.4057508	
4.6174006	3.3791268	
4.636268	3.3940363	
4.6509433	3.3844516	
4.6624737	3.402556	
4.667715	3.424307	
4.667715	3.4328358	
4.639413	3.4364994	
4.6257863	3.4172893	
4.6174006	3.4322305	
4.6358867	3.416222	
4.616999	3.4055495	
4.597062	3.398079	
4.6117525	3.3778014	
4.6117525	3.3916755	
4.6023083	3.3927429	
4.598111	3.4044824	
4.6086044	3.4268944	
4.633788	3.4461045	
4.6211963	3.4429028	
4.6243443	3.4813235	
4.636936	3.4861112	
4.626443	3.477564	
4.626443	3.4732907	
4.6358867	3.5021367	
4.623295	3.503205	
4.627492	3.4615386	
4.6159496	3.4487178	
4.603358	3.4229121	
4.5792236	3.4229121	
4.567681	3.437299	
4.55404	3.4066525	
4.5655823	3.3991416	
4.5561385	3.3920515	
4.558237	3.3630505	
4.545645	3.3737917	
4.5393496	3.3802364	
4.5330534	3.367347	
4.5330534	3.3641245	
4.530955	3.3813105	
4.529412	3.3741934	
4.5483193	3.3731182	
4.571429	3.3903227	
4.559874	3.3946238	
4.5367646	3.403226	
4.5241594	3.416129	
4.5189075	3.423656	
4.5283613	3.4462366	
4.512605	3.4430108	
4.494748	3.451613	
4.480042	3.4526882	
4.47479	3.4387097	
4.462185	3.4419355	
4.4411764	3.4564047	
4.464774	3.4655173	
4.480547	3.4806035	
4.4815984	3.497845	
4.4879074	3.4989223	
4.4858046	3.4795258	
4.456362	3.4698277	
4.463722	3.4590516	
4.437434	3.4461207	
4.4185066	3.4267242	
4.39327	3.4407327	
4.3859096	3.4525862	
4.391167	3.4515085	
4.3690853	3.4515085	
4.3617244	3.4471984	
4.354364	3.4439654	
4.3638277	3.4568965	
4.3638277	3.463362	
4.402734	3.46875	
4.4100947	3.4698277	
4.417455	3.466595	
4.414301	3.4735706	
4.413249	3.4584682	
4.43428	3.437365	
4.42061	3.4406047	
4.416404	3.4470842	
4.4185066	3.4449244	
4.4153523	3.4298055	
4.4090433	3.4330454	
4.40694	3.4384449	
4.4153523	3.4568036	
4.4258676	3.4600432	
4.4395375	3.4724324	
4.3890643	3.4756756	
4.4100947	3.4707792	
4.4058886	3.4880953	
4.4121976	3.5075758	
4.4090433	3.512987	
4.391167	3.5248919	
4.356467	3.5151515	
4.39327	3.4989178	
4.378549	3.487013	
4.386316	3.491342	
4.3842106	3.4967532	
4.386316	3.4967532	
4.374737	3.4772727	
4.3726315	3.491342	
4.3877764	3.5048754	
4.3719707	3.5005417	
4.360379	3.496208	
4.3677554	3.48104	
4.3730245	3.460455	
4.3656483	3.4517877	
4.364979	3.4539545	
4.3945146	3.4279523	
4.3808017	3.4225352	
4.3818564	3.4257855	
4.378692	3.4355364	
4.382911	3.4377031	
4.373418	3.4420369	
4.3333335	3.4479392	
4.382911	3.427332	
4.392405	3.4186552	
4.400844	3.4088938	
4.3839664	3.394794	
4.3945146	3.375271	
4.3660336	3.3644252	
4.364979	3.356833	
4.3548045	3.3517916	
4.359408	3.355049	
4.369979	3.3376765	
4.350951	3.3213897	
4.398942	3.3094463	
4.4084654	3.3127036	
4.437037	3.3322475	
4.4449153	3.3452768	
4.4618645	3.3583062	
4.4894066	3.369164	
4.467161	3.3680782	
4.4523306	3.364821	
