file	percent	reads	taxon_id	taxon_name
first_kaiju_MEM_verbose.out	0.000355	95	183967	Thermoplasmata
first_kaiju_MEM_verbose.out	0.000332	89	1663419	Fimbriimonadia
first_kaiju_MEM_verbose.out	0.000321	86	183968	Thermococci
first_kaiju_MEM_verbose.out	0.000228	61	475962	Caldilineae
first_kaiju_MEM_verbose.out	0.000224	60	2008785	Hydrogenophilalia
first_kaiju_MEM_verbose.out	0.000202	54	666505	Phycisphaerae
first_kaiju_MEM_verbose.out	0.000198	53	908620	Nitriliruptoria
first_kaiju_MEM_verbose.out	0.000187	50	183980	Archaeoglobi
first_kaiju_MEM_verbose.out	0.000149	40	67799	Thermodesulfobacteria
first_kaiju_MEM_verbose.out	0.000146	39	388447	Ktedonobacteria
first_kaiju_MEM_verbose.out	0.000134	36	307596	Gloeobacteria
first_kaiju_MEM_verbose.out	0.000112	30	189775	Thermomicrobia
first_kaiju_MEM_verbose.out	0.000093	25	1497346	Thermoleophilia
first_kaiju_MEM_verbose.out	0.000090	24	1921781	Kiritimatiellae
first_kaiju_MEM_verbose.out	0.000090	24	2517206	Candidatus Brocadiae
first_kaiju_MEM_verbose.out	0.000082	22	84992	Acidimicrobiia
first_kaiju_MEM_verbose.out	0.000082	22	1382928	Ardenticatenia
first_kaiju_MEM_verbose.out	0.000075	20	68337	Deferribacteres
first_kaiju_MEM_verbose.out	0.000071	19	1643678	Nitrososphaeria
first_kaiju_MEM_verbose.out	0.000060	16	1955630	Methylacidiphilae
first_kaiju_MEM_verbose.out	0.000045	12	641853	Elusimicrobia
first_kaiju_MEM_verbose.out	0.000045	12	2138243	Coprothermobacteria
first_kaiju_MEM_verbose.out	0.000041	11	84995	Rubrobacteria
first_kaiju_MEM_verbose.out	0.000019	5	203486	Dictyoglomia
first_kaiju_MEM_verbose.out	0.000019	5	1807140	Acidithiobacillia
first_kaiju_MEM_verbose.out	0.000015	4	580370	Zetaproteobacteria
first_kaiju_MEM_verbose.out	0.000004	1	118001	Chrysiogenetes
first_kaiju_MEM_verbose.out	0.000004	1	693071	Caldisericia
first_kaiju_MEM_verbose.out	0.000004	1	1676648	Limnochordia
first_kaiju_MEM_verbose.out	0.000004	1	2497643	Candidatus Babeliae
first_kaiju_MEM_verbose.out	0.020273	5429	10239	Viruses
first_kaiju_MEM_verbose.out	10.543829	2823583	NA	cannot be assigned to a (non-viral) class
first_kaiju_MEM_verbose.out	2.806271	751505	NA	unclassified
